CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,136.4,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,247.4,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,202.3,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,250.3,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,210.4,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,146.9,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,106.1,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,304.5,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,366.3,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,377.4,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,134.8,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,203.5,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,412.2,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,178.1,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,200.4,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,388.5,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,329.8,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,276.6,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,346,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,239.8,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,288,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,480.3,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,261,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,221.6,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,268.9,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,283.9,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,139.3,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,134.2,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,295,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,338.9,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,139.6,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,292.2,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,97.9,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,379.5,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,164.9,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,218.7,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,126,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,189.2,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,84.2,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,96.9,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,260.1,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,308.7,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,213.5,Definitivo
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,57.2,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,134.4,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,125.2,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,270.9,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,307.1,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,213.1,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,40.9,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,78.5,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-09-01 00:00,mm,58.4,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-10-01 00:00,mm,175.1,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-11-01 00:00,mm,179,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2024-12-01 00:00,mm,359.5,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-01-01 00:00,mm,132.3,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-02-01 00:00,mm,357,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-03-01 00:00,mm,368,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-04-01 00:00,mm,354.8,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-05-01 00:00,mm,279.5,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-06-01 00:00,mm,351.7,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-07-01 00:00,mm,44.3,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-08-01 00:00,mm,108.5,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-09-01 00:00,mm,109.8,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-10-01 00:00,mm,364.3,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-11-01 00:00,mm,537.4,Preliminar
26030150,SALVAJINA LA [26030150],PRECIPITACION,Precipitación total mensual,2025-12-01 00:00,mm,30.6,Preliminar
