CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2017-07-01 00:00,mm,165.7,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2017-08-01 00:00,mm,90,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2017-09-01 00:00,mm,57,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2017-10-01 00:00,mm,73.4,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2017-11-01 00:00,mm,21.2,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2017-12-01 00:00,mm,48.1,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-01-01 00:00,mm,39.4,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-02-01 00:00,mm,20.1,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-03-01 00:00,mm,65.9,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-04-01 00:00,mm,155.8,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-05-01 00:00,mm,182.9,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-06-01 00:00,mm,286.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-07-01 00:00,mm,321.2,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-08-01 00:00,mm,180.1,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-09-01 00:00,mm,47.2,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-10-01 00:00,mm,71.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-11-01 00:00,mm,52.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2018-12-01 00:00,mm,0.5,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,19.5,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,10.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,60.1,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,87.2,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,96.9,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,311.1,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,210.2,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,107.6,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,73.1,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,36.5,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,89.7,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2019-12-01 00:00,mm,34.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-01-01 00:00,mm,34.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-02-01 00:00,mm,52.8,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,162,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,84.2,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,165.9,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,172.1,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,133.2,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,36.9,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,67.8,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,65.6,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,114,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,20.7,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,47,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,131.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,161.7,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,107.7,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,174.4,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,128.3,Definitivo
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,218.1,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,138.5,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-09-01 00:00,mm,68.3,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-10-01 00:00,mm,161.5,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-11-01 00:00,mm,61.8,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2021-12-01 00:00,mm,41.2,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-01-01 00:00,mm,15,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-02-01 00:00,mm,64.2,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-03-01 00:00,mm,48.4,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-04-01 00:00,mm,71.7,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-05-01 00:00,mm,170.3,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-06-01 00:00,mm,131.2,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-07-01 00:00,mm,130.7,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-08-01 00:00,mm,197.4,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-09-01 00:00,mm,65,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-10-01 00:00,mm,105.7,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-11-01 00:00,mm,162.4,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2022-12-01 00:00,mm,58.9,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-01-01 00:00,mm,64.1,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-02-01 00:00,mm,20.4,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-03-01 00:00,mm,251.4,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-04-01 00:00,mm,159.9,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-05-01 00:00,mm,111.9,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-06-01 00:00,mm,134.3,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-07-01 00:00,mm,273.3,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-08-01 00:00,mm,148.1,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-09-01 00:00,mm,75.5,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-10-01 00:00,mm,76,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-11-01 00:00,mm,100.6,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2023-12-01 00:00,mm,54.4,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-01-01 00:00,mm,1.9,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-02-01 00:00,mm,72.9,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-03-01 00:00,mm,46.7,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-04-01 00:00,mm,105.5,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-05-01 00:00,mm,187.4,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-06-01 00:00,mm,104.2,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-07-01 00:00,mm,152.3,Preliminar
21200780,POTRERO LARGO [21200780],PRECIPITACION,Precipitación total mensual,2024-08-01 00:00,mm,38.8,Preliminar
