YYYY-MM-DD;Value
2015-01-01;1463.1741935483872
2015-02-01;2168.25
2015-03-01;2155.6129032258063
2015-04-01;3230.4666666666667
2015-05-01;2074.9032258064517
2015-06-01;2340.366666666667
2015-07-01;1608.225806451613
2015-08-01;1249.7322580645161
2015-09-01;1127.3133333333333
2015-10-01;1553.5451612903225
2015-11-01;1894.6666666666667
2015-12-01;1150.2774193548387
2016-01-01;739.1547096774193
2016-02-01;925.8298965517241
2016-03-01;1338.5415483870968
2016-04-01;1964.8261333333332
2016-05-01;2166.6183548387094
2016-06-01;1541.677233333333
2016-07-01;1595.1484838709678
2016-08-01;1312.0939677419356
2016-09-01;1785.6461333333332
2016-10-01;2503.9240967741935
2016-11-01;2363.125266666667
2016-12-01;2525.6973870967745
2017-01-01;2349.017387096774
2017-02-01;1624.6148928571426
2017-03-01;3037.2757741935484
2017-04-01;3577.727533333333
2017-05-01;4493.809903225806
2017-06-01;2534.274733333333
2017-07-01;1603.6631612903225
2017-08-01;1491.5134516129033
2017-09-01;1769.4691666666665
2017-10-01;1967.1814193548387
2017-11-01;3039.207933333333
2017-12-01;1946.4184838709677
2018-01-01;2162.3496774193545
2018-02-01;1512.4726428571428
2018-03-01;1710.1386774193547
2018-04-01;3144.1203
2018-05-01;4052.9085161290323
2018-06-01;2411.4018
2018-07-01;1760.6736774193548
2018-08-01;1609.4944516129033
2018-09-01;1788.4049666666665
2018-10-01;2784.3540000000003
2018-11-01;3348.453666666667
2018-12-01;2031.944677419355
2019-01-01;1310.546
2019-02-01;1954.3401785714286
2019-03-01;2333.2376451612904
2019-04-01;3142.2594000000004
2019-05-01;2725.2019032258067
2019-06-01;2805.8347999999996
2019-07-01;1642.4198064516129
2019-08-01;1321.0082580645162
2019-09-01;1351.4540333333332
2019-10-01;1942.7878387096775
2019-11-01;2332.968
2019-12-01;1972.2556129032257
2020-01-01;1296.4698064516128
2020-02-01;1144.0271379310343
2020-03-01;1602.9011612903225
2020-04-01;1718.8938
2020-05-01;1726.9213870967742
2020-06-01;1884.9889333333333
2020-07-01;1941.2859677419353
2020-08-01;1762.2417419354838
2020-09-01;1957.2316333333333
2020-10-01;1638.6429677419355
2020-11-01;2492.9874333333337
2020-12-01;2263.318483870968
2021-01-01;1711.2245806451613
2021-02-01;1541.4806071428573
2021-03-01;2420.4292258064515
2021-04-01;2098.5693333333334
2021-05-01;3080.440483870968
2021-06-01;3156.340166666667
2021-07-01;2153.3942258064517
2021-08-01;2377.052677419355
2021-09-01;2241.0625
2021-10-01;2714.279483870968
2021-11-01;2916.0713333333333
2021-12-01;2513.3625806451614
2022-01-01;1973.3723870967742
2022-02-01;1975.9310357142858
2022-03-01;2975.074225806452
2022-04-01;3275.0438333333336
2022-05-01;2987.1241612903227
2022-06-01;2963.4061
2022-07-01;2821.689935483871
2022-08-01;2420.036419354839
2022-09-01;2143.0624666666668
2022-10-01;2936.8420967741936
2022-11-01;3377.7487333333333
2022-12-01;2565.848419354839
2023-01-01;2696.7420967741937
2023-02-01;1788.480857142857
2023-03-01;2952.2907096774193
2023-04-01;2625.8206999999998
2023-05-01;2153.7853870967742
2023-06-01;1916.0429666666666
2023-07-01;1567.1049354838708
2023-08-01;1480.7256129032257
2023-09-01;1423.6951999999999
2023-10-01;1578.6045161290322
2023-11-01;2109.169533333333
2023-12-01;1402.3248387096774
2024-01-01;1213.555387096774
2024-02-01;1231.336103448276
2024-03-01;1036.9132903225807
2024-04-01;1667.5659333333335
2024-05-01;2780.4631612903227
2024-06-01;2324.6484
2024-07-01;1939.1228387096774
2024-08-01;1250.8222258064516
2024-09-01;1080.6785
2024-10-01;1544.6412903225805
2024-11-01;2220.402066666667
2024-12-01;1804.2344838709678
