YYYY-MM-DD;Value
2015-01-01;248.76451612903224
2015-02-01;301.4428571428571
2015-03-01;281.73870967741937
2015-04-01;369.03333333333336
2015-05-01;207.43548387096774
2015-06-01;167.99533333333332
2015-07-01;123.26677419354839
2015-08-01;85.00387096774193
2015-09-01;101.396
2015-10-01;143.65774193548387
2015-11-01;195.87666666666667
2015-12-01;107.9658064516129
2016-01-01;85.51251612903225
2016-02-01;168.74320689655173
2016-03-01;208.05596774193546
2016-04-01;201.36386666666667
2016-05-01;222.46151612903225
2016-06-01;126.12123333333334
2016-07-01;107.10583870967741
2016-08-01;106.83945161290323
2016-09-01;167.01206666666667
2016-10-01;278.8262258064516
2016-11-01;369.5513333333333
2016-12-01;428.3086129032258
2017-01-01;320.16229032258065
2017-02-01;199.45728571428572
2017-03-01;349.7740322580645
2017-04-01;327.51829999999995
2017-05-01;432.1824516129032
2017-06-01;279.42213333333336
2017-07-01;150.5041935483871
2017-08-01;176.46812903225805
2017-09-01;287.43583333333333
2017-10-01;305.0157741935484
2017-11-01;444.4237333333333
2017-12-01;343.4409677419355
2018-01-01;338.9918064516129
2018-02-01;291.2976428571429
2018-03-01;277.3106451612904
2018-04-01;342.88986666666665
2018-05-01;491.6821935483871
2018-06-01;213.48183333333333
2018-07-01;112.16309677419355
2018-08-01;130.14770967741936
2018-09-01;200.07433333333333
2018-10-01;431.03393548387095
2018-11-01;432.8422
2018-12-01;282.7792258064516
2019-01-01;239.99335483870968
2019-02-01;367.03542857142855
2019-03-01;360.7984193548387
2019-04-01;326.54273333333333
2019-05-01;283.19193548387096
2019-06-01;205.45063333333334
2019-07-01;144.52348387096774
2019-08-01;86.18725806451613
2019-09-01;138.69936666666666
2019-10-01;243.7691612903226
2019-11-01;311.7716
2019-12-01;296.9158387096774
2020-01-01;216.06432258064515
2020-02-01;186.2491724137931
2020-03-01;242.3792580645161
2020-04-01;211.55213333333333
2020-05-01;207.2548064516129
2020-06-01;204.45776666666669
2020-07-01;214.92006451612903
2020-08-01;224.02209677419356
2020-09-01;304.6064666666667
2020-10-01;251.72851612903224
2020-11-01;407.4757333333333
2020-12-01;414.4261290322581
2021-01-01;361.4757419354839
2021-02-01;301.5217857142857
2021-03-01;339.45880645161293
2021-04-01;262.3281333333333
2021-05-01;318.47090322580647
2021-06-01;400.97630000000004
2021-07-01;198.99993548387096
2021-08-01;309.6293870967742
2021-09-01;289.0956
2021-10-01;311.8980322580645
2021-11-01;417.2652
2021-12-01;504.0714193548387
2022-01-01;364.8628709677419
2022-02-01;324.2556071428571
2022-03-01;424.7535806451613
2022-04-01;476.8265
2022-05-01;282.96012903225807
2022-06-01;331.4899
2022-07-01;260.78712903225806
2022-08-01;240.56993548387095
2022-09-01;261.4332333333333
2022-10-01;421.4975483870968
2022-11-01;415.66830000000004
2022-12-01;407.6770322580645
2023-01-01;401.535064516129
2023-02-01;337.71682142857145
2023-03-01;376.23387096774195
2023-04-01;298.5761
2023-05-01;208.20270967741934
2023-06-01;229.72036666666665
2023-07-01;155.42954838709676
2023-08-01;191.57264516129032
2023-09-01;155.01013333333333
2023-10-01;241.91745161290322
2023-11-01;303.5588333333333
2023-12-01;232.01996774193546
2024-01-01;208.61493548387097
2024-02-01;231.40631034482757
2024-03-01;191.56761290322578
2024-04-01;250.93196666666665
2024-05-01;354.13370967741935
2024-06-01;278.02296666666666
2024-07-01;316.48699999999997
2024-08-01;157.6602258064516
2024-09-01;174.44407692307692
