YYYY-MM-DD;Value
2015-01-01;300.9670967741935
2015-02-01;315.6221428571429
2015-03-01;375.7903225806452
2015-04-01;384.26
2015-05-01;424.4709677419355
2015-06-01;549.6933333333333
2015-07-01;478.45806451612907
2015-08-01;331.4806451612903
2015-09-01;180.31533333333334
2015-10-01;192.86322580645162
2015-11-01;398.7443333333333
2015-12-01;253.30741935483871
2016-01-01;234.10216129032258
2016-02-01;390.72375862068964
2016-03-01;489.8528709677419
2016-04-01;425.98670000000004
2016-05-01;534.1554193548387
2016-06-01;749.4966000000001
2016-07-01;702.0939032258065
2016-08-01;371.49035483870966
2016-09-01;415.7520666666667
2016-10-01;274.4545806451613
2016-11-01;375.1525333333333
2016-12-01;453.25561290322577
2017-01-01;467.75361290322576
2017-02-01;310.6852857142857
2017-03-01;420.1471290322581
2017-04-01;442.12833333333333
2017-05-01;477.81625806451615
2017-06-01;456.0163333333333
2017-07-01;534.963
2017-08-01;285.86696774193547
2017-09-01;367.4037666666667
2017-10-01;296.4439032258065
2017-11-01;362.6071
2017-12-01;269.59032258064514
2018-01-01;320.5490967741936
2018-02-01;202.15235714285714
2018-03-01;304.80222580645164
2018-04-01;503.0571
2018-05-01;623.1722258064516
2018-06-01;620.1359666666667
2018-07-01;508.2064516129032
2018-08-01;435.33693548387095
2018-09-01;302.56356666666665
2018-10-01;225.9606451612903
2018-11-01;369.80933333333337
2018-12-01;358.8488064516129
2019-01-01;355.48835483870965
2019-02-01;380.0563571428571
2019-03-01;413.02541935483873
2019-04-01;525.7133666666666
2019-05-01;544.0611935483871
2019-06-01;691.8009
2019-07-01;626.4097419354839
2019-08-01;395.166064516129
2019-09-01;300.65796666666665
2019-10-01;358.1948064516129
2019-11-01;457.34843333333333
2019-12-01;550.3808064516129
2020-01-01;289.86467741935485
2020-02-01;345.28637931034484
2020-03-01;367.1434516129032
2020-04-01;438.92606666666666
2020-05-01;677.6728064516129
2020-06-01;601.5414
2020-07-01;557.2358387096775
2020-08-01;301.38477419354837
2020-09-01;352.92856666666665
2020-10-01;320.091935483871
2020-11-01;398.7536666666667
2020-12-01;505.54916129032256
2021-01-01;520.0029032258064
2021-02-01;339.55628571428576
2021-03-01;408.9699677419355
2021-04-01;542.1380666666666
2021-05-01;666.492129032258
2021-06-01;684.1351666666667
2021-07-01;714.6853870967742
2021-08-01;392.04645161290324
2021-09-01;293.1048
2021-10-01;376.7863548387097
2021-11-01;436.53976666666665
2021-12-01;489.21070967741935
2022-01-01;177.8524193548387
2022-02-01;253.57964285714283
2022-03-01;422.8322258064516
2022-04-01;490.92016666666666
2022-05-01;668.9369677419354
2022-06-01;557.9699666666667
2022-07-01;582.3305161290323
2022-08-01;367.10780645161293
2022-09-01;283.93676666666664
2022-10-01;356.82783870967745
2022-11-01;368.39833333333337
2022-12-01;313.56416129032255
2023-01-01;322.25529032258066
2023-02-01;284.05271428571433
2023-03-01;475.6756774193548
2023-04-01;521.4229
2023-05-01;656.2504516129032
2023-06-01;562.9733
2023-07-01;609.9980967741935
2023-08-01;321.1206451612903
2023-09-01;238.71866666666668
2023-10-01;195.3802580645161
2023-11-01;392.0050333333333
2023-12-01;408.1612258064516
2024-01-01;296.89799999999997
2024-02-01;386.7168965517241
2024-03-01;386.46925806451617
2024-04-01;449.5280333333333
2024-05-01;592.2531290322581
2024-06-01;623.8680333333334
2024-07-01;440.1740967741936
2024-08-01;288.0874516129032
2024-09-01;229.49423333333334
2024-10-01;238.68867741935483
2024-11-01;305.40153333333336
2024-12-01;489.84554838709676
