YYYY-MM-DD;Value
2015-01-01;550.925806451613
2015-02-01;964.0357142857143
2015-03-01;985.1387096774193
2015-04-01;1177.9466666666667
2015-05-01;961.0387096774194
2015-06-01;1488.5666666666666
2015-07-01;927.9709677419354
2015-08-01;703.0419354838709
2015-09-01;466.7133333333333
2015-10-01;532.2806451612903
2015-11-01;691.6333333333333
2015-12-01;461.5548387096774
2016-01-01;283.8185161290323
2016-02-01;429.27193103448275
2016-03-01;787.5735483870967
2016-04-01;1131.4446666666668
2016-05-01;1213.743387096774
2016-06-01;1078.0755
2016-07-01;1254.212935483871
2016-08-01;818.1205806451613
2016-09-01;967.0057666666667
2016-10-01;1042.6964193548388
2016-11-01;1101.7617333333333
2016-12-01;1215.4786451612902
2017-01-01;1369.3057741935484
2017-02-01;1088.3447857142858
2017-03-01;1949.022741935484
2017-04-01;1774.9125333333332
2017-05-01;2199.022
2017-06-01;1419.8328
2017-07-01;1114.5827741935484
2017-08-01;941.1811612903226
2017-09-01;805.7868333333333
2017-10-01;804.2547096774193
2017-11-01;1500.8899
2017-12-01;1298.3051935483873
2018-01-01;1164.556193548387
2018-02-01;824.8925714285714
2018-03-01;918.2132258064516
2018-04-01;1661.9405666666667
2018-05-01;1735.3339677419356
2018-06-01;1514.7097666666666
2018-07-01;1214.1980967741936
2018-08-01;973.4905806451612
2018-09-01;756.1804
2018-10-01;1072.0675483870966
2018-11-01;1274.1027
2018-12-01;872.0466451612904
2019-01-01;526.3189677419355
2019-02-01;913.3348928571429
2019-03-01;970.2943870967742
2019-04-01;1436.9044
2019-05-01;1280.4620322580645
2019-06-01;1595.5419666666667
2019-07-01;1016.9647741935484
2019-08-01;978.627129032258
2019-09-01;700.0774333333334
2019-10-01;829.8354838709678
2019-11-01;1153.7754
2019-12-01;1151.726129032258
2020-01-01;745.1518064516129
2020-02-01;681.7876206896552
2020-03-01;824.0587096774193
2020-04-01;745.4739000000001
2020-05-01;945.6567096774194
2020-06-01;976.8995333333334
2020-07-01;1029.5658387096776
2020-08-01;883.6238709677419
2020-09-01;721.5630333333334
2020-10-01;646.6574193548388
2020-11-01;1179.4951
2020-12-01;1169.7755161290322
2021-01-01;928.5928064516129
2021-02-01;860.2245357142857
2021-03-01;1827.560741935484
2021-04-01;1277.6466
2021-05-01;1946.8917419354839
2021-06-01;1726.8434666666665
2021-07-01;1274.4502258064517
2021-08-01;1298.69235483871
2021-09-01;1240.4244
2021-10-01;1428.419064516129
2021-11-01;1709.4622000000002
2021-12-01;1191.141064516129
2022-01-01;953.3306451612904
2022-02-01;1052.2444285714287
2022-03-01;1833.4782580645162
2022-04-01;1796.5048333333334
2022-05-01;1660.9134838709676
2022-06-01;1539.4263666666666
2022-07-01;1459.5720645161289
2022-08-01;1097.5876774193548
2022-09-01;891.3469666666666
2022-10-01;1354.7782258064517
2022-11-01;1809.8052
2022-12-01;1201.3776451612905
2023-01-01;1550.2953225806452
2023-02-01;854.8633571428571
2023-03-01;1727.3100967741934
2023-04-01;1342.6768
2023-05-01;1232.6745161290323
2023-06-01;874.1399
2023-07-01;817.9766774193548
2023-08-01;861.3013870967742
2023-09-01;666.9571333333333
2023-10-01;634.4958709677419
2023-11-01;853.7524333333333
2023-12-01;639.5605483870968
2024-01-01;681.7019677419354
2024-02-01;585.5161379310346
2024-03-01;484.05412903225806
2024-04-01;1030.2502333333334
2024-05-01;1526.2788709677418
2024-06-01;1265.6143333333334
2024-07-01;816.484193548387
2024-08-01;646.5268387096773
2024-09-01;338.1970666666667
2024-10-01;783.9029677419354
2024-11-01;1045.1989333333333
2024-12-01;863.9243225806451
