station_id,observation_date,flow_value,month_number,flow_value_imputed
3120010,2024-12-01,489.8455483870968,12,489.8455483870968
3121200,2015-01-01,90.67,1,90.67
3121200,2015-02-01,104.81464285714286,2,104.81464285714286
3121200,2015-03-01,110.30806451612904,3,110.30806451612904
3121200,2015-04-01,122.58566666666664,4,122.58566666666664
3121200,2015-05-01,181.0758064516129,5,181.0758064516129
3121200,2015-06-01,343.71666666666664,6,343.71666666666664
3121200,2015-07-01,243.95419354838708,7,243.95419354838708
3121200,2015-08-01,139.56300000000002,8,139.56300000000002
3141300,2015-01-01,218.60996774193544,1,218.60996774193544
3141300,2015-02-01,263.8408214285714,2,263.8408214285714
3141300,2015-03-01,215.09345161290324,3,215.09345161290324
3141300,2015-04-01,248.5133333333333,4,248.5133333333333
3141300,2015-05-01,316.036935483871,5,316.036935483871
3141300,2015-06-01,275.61606666666665,6,275.61606666666665
3141300,2015-07-01,221.2197741935484,7,221.2197741935484
3141300,2015-08-01,223.85390322580645,8,223.85390322580645
3141300,2015-09-01,238.7262333333333,9,238.7262333333333
3141300,2015-10-01,295.2070322580645,10,295.2070322580645
3141300,2015-11-01,378.1903,11,378.1903
3141300,2015-12-01,315.58609677419355,12,315.58609677419355
3141300,2016-01-01,219.382,1,219.382
3141300,2016-02-01,232.35858620689655,2,232.35858620689655
3141300,2016-03-01,235.58283870967745,3,235.58283870967745
3141300,2016-04-01,299.92123333333336,4,299.92123333333336
3141300,2016-05-01,320.7197741935484,5,320.7197741935484
3141300,2016-06-01,245.9441,6,245.9441
3141300,2016-07-01,266.8235806451613,7,266.8235806451613
3141300,2016-08-01,239.60183870967745,8,239.60183870967745
3141300,2016-09-01,262.51443333333333,9,262.51443333333333
3141300,2016-10-01,412.4111935483871,10,412.4111935483871
3141300,2016-11-01,410.2074666666667,11,410.2074666666667
3141300,2016-12-01,330.023,12,330.023
3141300,2017-01-01,292.178935483871,1,292.178935483871
3141300,2017-02-01,194.68842857142857,2,194.68842857142857
3141300,2017-03-01,265.6887096774193,3,265.6887096774193
3141300,2017-04-01,311.76033333333334,4,311.76033333333334
3141300,2017-05-01,368.2696129032258,5,368.2696129032258
3141300,2017-06-01,380.1684333333333,6,380.1684333333333
3141300,2017-07-01,303.94219354838714,7,303.94219354838714
3141300,2017-08-01,318.6384838709677,8,318.6384838709677
3141300,2017-09-01,384.6923,9,384.6923
3141300,2017-10-01,395.78467741935486,10,395.78467741935486
3141300,2017-11-01,595.9528666666666,11,595.9528666666666
3141300,2017-12-01,401.7003548387096,12,401.7003548387096
3141300,2018-01-01,249.9837741935484,1,249.9837741935484
3141300,2018-02-01,256.92639285714284,2,256.92639285714284
3141300,2018-03-01,255.97883870967743,3,255.97883870967743
3141300,2018-04-01,283.2619,4,283.2619
3141300,2018-05-01,276.0192258064516,5,276.0192258064516
3141300,2018-06-01,261.83863333333335,6,261.83863333333335
3141300,2018-07-01,241.53583870967745,7,241.53583870967745
3141300,2018-08-01,240.97367741935489,8,240.97367741935489
3141300,2018-09-01,226.08516666666668,9,226.08516666666668
3141300,2018-10-01,309.4294838709678,10,309.4294838709678
3141300,2018-11-01,338.8616,11,338.8616
3141300,2018-12-01,293.69529032258066,12,293.69529032258066
3141300,2019-01-01,170.76070967741936,1,170.76070967741936
3141300,2019-02-01,247.1433571428572,2,247.1433571428572
3141300,2019-03-01,240.4938064516129,3,240.4938064516129
3141300,2019-04-01,381.0478333333333,4,381.0478333333333
3141300,2019-05-01,297.00961290322584,5,297.00961290322584
3141300,2019-06-01,243.39793333333333,6,243.39793333333333
3141300,2019-07-01,220.15248387096773,7,220.15248387096773
3141300,2019-08-01,151.29774193548386,8,151.29774193548386
3141300,2019-09-01,236.1692,9,236.1692
3141300,2019-10-01,287.68209677419355,10,287.68209677419355
3141300,2019-11-01,331.4995666666666,11,331.4995666666666
3141300,2019-12-01,266.0412258064516,12,266.0412258064516
3141300,2020-01-01,211.10993548387097,1,211.10993548387097
3141300,2020-02-01,195.09389655172413,2,195.09389655172413
3141300,2020-03-01,200.10319354838708,3,200.10319354838708
3141300,2020-04-01,260.5475,4,260.5475
3141300,2020-05-01,285.872,5,285.872
3141300,2020-06-01,212.5751,6,212.5751
3141300,2020-07-01,220.7722258064516,7,220.7722258064516
3141300,2020-08-01,271.1367741935484,8,271.1367741935484
3141300,2020-09-01,235.74813333333333,9,235.74813333333333
3141300,2020-10-01,241.9139677419355,10,241.9139677419355
3141300,2020-11-01,427.8075666666667,11,427.8075666666667
3141300,2020-12-01,349.09635483870966,12,349.09635483870966
3141300,2021-01-01,243.6513548387097,1,243.6513548387097
3141300,2021-02-01,275.7517142857143,2,275.7517142857143
3141300,2021-03-01,243.7867096774193,3,243.7867096774193
3141300,2021-04-01,313.0857,4,313.0857
3141300,2021-05-01,306.09425806451617,5,306.09425806451617
3141300,2021-06-01,277.38730000000004,6,277.38730000000004
3141300,2021-07-01,194.48706451612904,7,194.48706451612904
3141300,2021-08-01,279.8001935483871,8,279.8001935483871
3141300,2021-09-01,188.522,9,188.522
3141300,2021-10-01,263.07316129032256,10,263.07316129032256
3141300,2021-11-01,421.245,11,421.245
3141300,2021-12-01,305.82003225806454,12,305.82003225806454
3141310,2015-01-01,298.90967741935486,1,298.90967741935486
3141310,2015-02-01,245.47142857142856,2,245.47142857142856
3141310,2015-03-01,257.55806451612904,3,257.55806451612904
3141310,2015-04-01,307.57,4,307.57
3141310,2015-05-01,318.0032258064516,5,318.0032258064516
3141310,2015-06-01,295.1852666666667,6,295.1852666666667
3141310,2015-07-01,245.12506451612904,7,245.12506451612904
3141310,2015-08-01,225.9560322580645,8,225.9560322580645
3141310,2015-09-01,274.18,9,274.18
3141310,2015-10-01,368.5451612903226,10,368.5451612903226
3141310,2015-11-01,409.5833333333333,11,409.5833333333333
3141310,2015-12-01,331.56774193548387,12,331.56774193548387
3141310,2016-01-01,275.6419354838709,1,275.6419354838709
3141310,2016-02-01,266.5310344827586,2,266.5310344827586
3141310,2016-03-01,279.6419354838709,3,279.6419354838709
3141310,2016-04-01,291.79,4,291.79
3141310,2016-05-01,339.1322580645161,5,339.1322580645161
3141310,2016-06-01,285.1066666666667,6,285.1066666666667
3141310,2016-07-01,240.1880322580645,7,240.1880322580645
3141310,2016-08-01,255.4462258064516,8,255.4462258064516
3141310,2016-09-01,322.907,9,322.907
3141310,2016-10-01,362.2935483870968,10,362.2935483870968
3141310,2016-11-01,577.3366666666666,11,577.3366666666666
3141310,2016-12-01,336.45806451612907,12,336.45806451612907
3141310,2017-01-01,296.7032258064516,1,296.7032258064516
3141310,2017-02-01,340.5642857142857,2,340.5642857142857
3141310,2017-03-01,280.98387096774195,3,280.98387096774195
3141310,2017-04-01,348.6527666666667,4,348.6527666666667
3141310,2017-05-01,333.36761290322585,5,333.36761290322585
3141310,2017-06-01,243.48676666666668,6,243.48676666666668
3141310,2017-07-01,253.11612903225807,7,253.11612903225807
3141310,2017-08-01,225.2993225806452,8,225.2993225806452
3141310,2017-09-01,395.13,9,395.13
3141310,2017-10-01,435.6773225806451,10,435.6773225806451
3141310,2017-11-01,438.40333333333336,11,438.40333333333336
3141310,2017-12-01,360.983870967742,12,360.983870967742
3141310,2018-01-01,304.6161290322581,1,304.6161290322581
3141310,2018-02-01,284.2142857142857,2,284.2142857142857
3141310,2018-03-01,252.11612903225807,3,252.11612903225807
3141310,2018-04-01,298.8151,4,298.8151
3141310,2018-05-01,332.26329032258064,5,332.26329032258064
3141310,2018-06-01,254.52213333333333,6,254.52213333333333
3141310,2018-07-01,231.6267741935484,7,231.6267741935484
3141310,2018-08-01,211.17464516129036,8,211.17464516129036
3141310,2018-09-01,218.8251,9,218.8251
3141310,2018-10-01,453.2852258064517,10,453.2852258064517
3141310,2018-11-01,446.4133333333333,11,446.4133333333333
3141310,2018-12-01,436.4774193548387,12,436.4774193548387
3141310,2019-01-01,322.92903225806447,1,322.92903225806447
3141310,2019-02-01,256.5964285714286,2,256.5964285714286
3141310,2019-03-01,276.1419354838709,3,276.1419354838709
3141310,2019-04-01,296.42333333333335,4,296.42333333333335
3141310,2019-05-01,313.18387096774194,5,313.18387096774194
3141310,2019-06-01,257.91993333333335,6,257.91993333333335
3141310,2019-07-01,554.1537999999999,7,554.1537999999999
3141500,2015-01-01,1969.249483870968,1,1969.249483870968
3141500,2015-02-01,1421.1359285714284,2,1421.1359285714284
3141500,2015-03-01,1569.7359032258066,3,1569.7359032258066
3141500,2015-04-01,2069.991,4,2069.991
3141500,2015-05-01,2415.4268064516127,5,2415.4268064516127
3141500,2015-06-01,2232.900533333333,6,2232.900533333333
3141500,2015-07-01,2051.5383225806454,7,2051.5383225806454
3141500,2015-08-01,2193.9599677419355,8,2193.9599677419355
3141500,2015-09-01,2547.1562666666664,9,2547.1562666666664
3141500,2015-10-01,2870.2666451612904,10,2870.2666451612904
3141500,2015-11-01,3027.6574,11,3027.6574
3141500,2015-12-01,2231.185483870968,12,2231.185483870968
3141500,2016-01-01,1562.4972258064515,1,1562.4972258064515
3141500,2016-02-01,1608.5984827586208,2,1608.5984827586208
3141500,2016-03-01,1959.866870967742,3,1959.866870967742
3141500,2016-04-01,2528.8686,4,2528.8686
3141500,2016-05-01,1945.0824193548387,5,1945.0824193548387
3141500,2016-06-01,1917.4276,6,1917.4276
3141500,2016-07-01,1899.530451612903,7,1899.530451612903
3141500,2016-08-01,2546.905677419355,8,2546.905677419355
3141500,2016-09-01,2378.7930333333334,9,2378.7930333333334
3141500,2016-10-01,3213.400064516129,10,3213.400064516129
3141500,2016-11-01,2580.2660666666666,11,2580.2660666666666
3141500,2016-12-01,2359.1380000000004,12,2359.1380000000004
3141500,2017-01-01,2096.812774193548,1,2096.812774193548
3141500,2017-02-01,1551.565607142857,2,1551.565607142857
3141500,2017-03-01,1611.4509032258063,3,1611.4509032258063
3141500,2017-04-01,2099.9921666666664,4,2099.9921666666664
3141500,2017-05-01,2162.34570967742,5,2162.34570967742
3141500,2017-06-01,2262.171333333333,6,2262.171333333333
3141500,2017-07-01,2051.5106451612905,7,2051.5106451612905
3141500,2017-08-01,2168.9749032258064,8,2168.9749032258064
3141500,2017-09-01,2274.6649,9,2274.6649
3141500,2017-10-01,2611.5806451612902,10,2611.5806451612902
3141500,2017-11-01,2600.233333333333,11,2600.233333333333
3141500,2017-12-01,2299.903741935484,12,2299.903741935484
3141500,2018-01-01,1958.5061612903223,1,1958.5061612903223
3141500,2018-02-01,1549.3383214285714,2,1549.3383214285714
3141500,2018-03-01,1683.6018387096774,3,1683.6018387096774
3141500,2018-04-01,2021.3108666666667,4,2021.3108666666667
3141500,2018-05-01,2414.320258064516,5,2414.320258064516
3141500,2018-06-01,2254.026566666667,6,2254.026566666667
3141500,2018-07-01,1973.044870967742,7,1973.044870967742
3141500,2018-08-01,2397.981870967741,8,2397.981870967741
3141500,2018-09-01,2487.030933333333,9,2487.030933333333
3141500,2018-10-01,2811.451612903226,10,2811.451612903226
3141500,2018-11-01,3043.4026,11,3043.4026
3141500,2018-12-01,2275.929870967742,12,2275.929870967742
3141500,2019-01-01,1442.3312258064516,1,1442.3312258064516
3141500,2019-02-01,1752.2255714285714,2,1752.2255714285714
3141500,2019-03-01,2096.2810322580644,3,2096.2810322580644
3141500,2019-04-01,2450.4264666666663,4,2450.4264666666663
3141500,2019-05-01,2471.270806451613,5,2471.270806451613
3141500,2019-06-01,2273.2404333333334,6,2273.2404333333334
3141500,2019-07-01,2292.3686774193548,7,2292.3686774193548
3141500,2019-08-01,2136.205290322581,8,2136.205290322581
3141500,2019-09-01,2908.8715666666667,9,2908.8715666666667
3141500,2019-10-01,3395.9864193548387,10,3395.9864193548387
3141500,2019-11-01,2930.0833666666667,11,2930.0833666666667
3141500,2019-12-01,2580.5241612903224,12,2580.5241612903224
3141500,2020-01-01,2159.5982258064514,1,2159.5982258064514
3141500,2020-02-01,1649.8021034482758,2,1649.8021034482758
3141500,2020-03-01,1665.2237741935485,3,1665.2237741935485
3141500,2020-04-01,2435.6786,4,2435.6786
3141500,2020-05-01,2799.0208709677418,5,2799.0208709677418
3141500,2020-06-01,2542.2968333333333,6,2542.2968333333333
3141500,2020-07-01,2650.849580645161,7,2650.849580645161
3141500,2020-08-01,2606.486774193548,8,2606.486774193548
3141500,2020-09-01,2474.7411,9,2474.7411
3141500,2020-10-01,2646.423258064516,10,2646.423258064516
3141500,2020-11-01,3182.682533333333,11,3182.682533333333
3141500,2020-12-01,2899.691870967742,12,2899.691870967742
3141500,2021-01-01,2425.387258064516,1,2425.387258064516
3141500,2021-02-01,1889.335928571429,2,1889.335928571429
3141500,2021-03-01,2264.3700967741934,3,2264.3700967741934
3142500,2015-01-01,452.7755161290322,1,452.7755161290322
3142500,2015-02-01,343.1626428571429,2,343.1626428571429
3142500,2015-03-01,396.524,3,396.524
3142500,2015-04-01,401.27,4,401.27
3142500,2015-05-01,372.909129032258,5,372.909129032258
3142500,2015-06-01,313.1775666666666,6,313.1775666666666
3142500,2015-07-01,237.43058064516129,7,237.43058064516129
3142500,2015-08-01,171.61674193548387,8,171.61674193548387
3142500,2015-09-01,153.51773333333333,9,153.51773333333333
3142500,2015-10-01,215.2842580645161,10,215.2842580645161
3142500,2015-11-01,398.8271333333333,11,398.8271333333333
3142500,2015-12-01,398.6677096774194,12,398.6677096774194
3142500,2016-01-01,255.63006451612904,1,255.63006451612904
3142500,2016-02-01,187.48075862068964,2,187.48075862068964
3142500,2016-03-01,121.0617741935484,3,121.0617741935484
3142500,2016-04-01,208.4912,4,208.4912
3142500,2016-05-01,218.5095806451613,5,218.5095806451613
3142500,2016-06-01,215.42676666666665,6,215.42676666666665
3142500,2016-07-01,191.54412903225807,7,191.54412903225807
3142500,2016-08-01,115.61012903225809,8,115.61012903225809
3142500,2016-09-01,91.57983333333333,9,91.57983333333333
3142500,2016-10-01,126.4858064516129,10,126.4858064516129
3142500,2016-11-01,268.218,11,268.218
3142500,2016-12-01,369.21551612903227,12,369.21551612903227
3142500,2017-01-01,480.488935483871,1,480.488935483871
3142500,2017-02-01,234.20157142857144,2,234.20157142857144
3142500,2017-03-01,491.8925161290322,3,491.8925161290322
3142500,2017-04-01,459.98783333333336,4,459.98783333333336
3142500,2017-05-01,520.9407741935485,5,520.9407741935485
3142500,2017-06-01,316.5577,6,316.5577
3142500,2017-07-01,241.5663870967742,7,241.5663870967742
3142500,2017-08-01,159.41587096774194,8,159.41587096774194
3142500,2017-09-01,111.94153333333334,9,111.94153333333334
3142500,2017-10-01,128.0138064516129,10,128.0138064516129
3142500,2017-11-01,285.1178,11,285.1178
3142500,2017-12-01,394.70812903225806,12,394.70812903225806
3142500,2018-01-01,431.4328709677419,1,431.4328709677419
3142500,2018-02-01,349.96828571428574,2,349.96828571428574
3142500,2018-03-01,236.98170967741936,3,236.98170967741936
3142500,2018-04-01,342.0125333333333,4,342.0125333333333
3142500,2018-05-01,308.64774193548385,5,308.64774193548385
3142500,2018-06-01,239.0034,6,239.0034
3142500,2018-07-01,184.64525806451613,7,184.64525806451613
3142500,2018-08-01,153.1178387096774,8,153.1178387096774
3142500,2018-09-01,100.88193333333334,9,100.88193333333334
3142500,2018-10-01,124.68164516129032,10,124.68164516129032
3142500,2018-11-01,414.05123333333336,11,414.05123333333336
3142500,2018-12-01,332.48187096774194,12,332.48187096774194
3142500,2019-01-01,162.6698064516129,1,162.6698064516129
3142500,2019-02-01,154.86992857142857,2,154.86992857142857
3142500,2019-03-01,175.8478064516129,3,175.8478064516129
3142500,2019-04-01,371.2705666666667,4,371.2705666666667
3142500,2019-05-01,271.07651612903226,5,271.07651612903226
3142500,2019-06-01,299.2242,6,299.2242
3142500,2019-07-01,191.93351612903223,7,191.93351612903223
3142500,2019-08-01,151.4168064516129,8,151.4168064516129
3142500,2019-09-01,87.78566666666667,9,87.78566666666667
3142500,2019-10-01,135.9173870967742,10,135.9173870967742
3142500,2019-11-01,446.746,11,446.746
3142500,2019-12-01,488.6902903225806,12,488.6902903225806
3142500,2020-01-01,319.73248387096777,1,319.73248387096777
3142500,2020-02-01,187.37710344827585,2,187.37710344827585
3142500,2020-03-01,248.1087096774193,3,248.1087096774193
3142500,2020-04-01,266.5657,4,266.5657
3142500,2020-05-01,254.87451612903223,5,254.87451612903223
3142500,2020-06-01,251.6249666666667,6,251.6249666666667
3142500,2020-07-01,213.2904516129032,7,213.2904516129032
3142500,2020-08-01,147.1906129032258,8,147.1906129032258
3142500,2020-09-01,116.2406,9,116.2406
3142500,2020-10-01,97.61032258064516,10,97.61032258064516
3142500,2020-11-01,171.15720000000002,11,171.15720000000002
3142500,2020-12-01,397.0601935483871,12,397.0601935483871
3142500,2021-01-01,465.9525161290323,1,465.9525161290323
3142500,2021-02-01,320.68435714285715,2,320.68435714285715
3142500,2021-03-01,611.9859677419355,3,611.9859677419355
3142500,2021-04-01,340.79726666666664,4,340.79726666666664
3142500,2021-05-01,381.7899677419354,5,381.7899677419354
3142500,2021-06-01,364.5638333333334,6,364.5638333333334
3142500,2021-07-01,295.443129032258,7,295.443129032258
3142500,2021-08-01,150.7471612903226,8,150.7471612903226
3142600,2015-01-01,5.1256774193548384,1,5.1256774193548384
3142600,2015-02-01,3.7159642857142856,2,3.7159642857142856
3142600,2015-03-01,5.625516129032258,3,5.625516129032258
3142600,2015-04-01,4.572733333333333,4,4.572733333333333
3142600,2015-05-01,5.651258064516129,5,5.651258064516129
3142600,2015-06-01,4.497933333333333,6,4.497933333333333
3142600,2015-07-01,2.246419354838709,7,2.246419354838709
3142600,2015-08-01,3.131032258064516,8,3.131032258064516
3142600,2015-09-01,1.9675333333333331,9,1.9675333333333331
3142600,2015-10-01,2.9783870967741937,10,2.9783870967741937
3142600,2015-11-01,4.7853,11,4.7853
3142600,2015-12-01,5.264096774193549,12,5.264096774193549
3142600,2016-01-01,1.893032258064516,1,1.893032258064516
3142600,2016-02-01,1.3645172413793103,2,1.3645172413793103
3142600,2016-03-01,2.4301290322580646,3,2.4301290322580646
3142600,2016-04-01,5.551066666666667,4,5.551066666666667
3142600,2016-05-01,1.8021290322580643,5,1.8021290322580643
3142600,2016-06-01,2.3142666666666667,6,2.3142666666666667
3142600,2016-07-01,1.598225806451613,7,1.598225806451613
3142600,2016-08-01,1.1871290322580643,8,1.1871290322580643
3142600,2016-09-01,0.9637333333333332,9,0.9637333333333332
3142600,2016-10-01,1.7585161290322582,10,1.7585161290322582
3142600,2016-11-01,1.7825333333333333,11,1.7825333333333333
3142600,2016-12-01,6.0,12,6.0
3142600,2017-01-01,15.55225806451613,1,15.55225806451613
3142600,2017-02-01,1.9557142857142855,2,1.9557142857142855
3142600,2017-03-01,5.043483870967743,3,5.043483870967743
3142600,2017-04-01,6.816333333333334,4,6.816333333333334
3142600,2017-05-01,15.401516129032258,5,15.401516129032258
3142600,2017-06-01,3.2701,6,3.2701
3142600,2017-07-01,1.6716129032258065,7,1.6716129032258065
3142600,2017-08-01,1.1939032258064517,8,1.1939032258064517
3142600,2017-09-01,0.8907333333333334,9,0.8907333333333334
3142600,2017-10-01,1.781032258064516,10,1.781032258064516
3142600,2017-11-01,2.405266666666667,11,2.405266666666667
3142600,2017-12-01,2.8171290322580647,12,2.8171290322580647
3142600,2018-01-01,6.892645161290322,1,6.892645161290322
3142600,2018-02-01,3.1882857142857146,2,3.1882857142857146
3142600,2018-03-01,1.777741935483871,3,1.777741935483871
3142600,2018-04-01,5.1790666666666665,4,5.1790666666666665
3142600,2018-05-01,5.667258064516129,5,5.667258064516129
3142600,2018-06-01,2.450133333333333,6,2.450133333333333
3142600,2018-07-01,2.0784516129032258,7,2.0784516129032258
3142600,2018-08-01,2.304225806451613,8,2.304225806451613
3142600,2018-09-01,1.3749333333333331,9,1.3749333333333331
3142600,2018-10-01,1.4587096774193549,10,1.4587096774193549
3142600,2018-11-01,7.2351,11,7.2351
3142600,2018-12-01,2.539935483870968,12,2.539935483870968
3142600,2019-01-01,2.927741935483871,1,2.927741935483871
3142600,2019-02-01,2.6795714285714287,2,2.6795714285714287
3142600,2019-03-01,2.3345806451612905,3,2.3345806451612905
3142600,2019-04-01,3.9285666666666663,4,3.9285666666666663
3142600,2019-05-01,4.097935483870968,5,4.097935483870968
3142600,2019-06-01,2.2307,6,2.2307
3142600,2019-07-01,1.7075806451612905,7,1.7075806451612905
3142600,2019-08-01,1.1293870967741937,8,1.1293870967741937
3142600,2019-09-01,0.9221,9,0.9221
3142600,2019-10-01,2.448322580645161,10,2.448322580645161
3142600,2019-11-01,9.976533333333332,11,9.976533333333332
3142600,2019-12-01,7.099322580645161,12,7.099322580645161
3142600,2020-01-01,6.71941935483871,1,6.71941935483871
3142600,2020-02-01,4.56051724137931,2,4.56051724137931
3142600,2020-03-01,25.730967741935483,3,25.730967741935483
3142600,2020-04-01,3.283433333333333,4,3.283433333333333
3142600,2020-05-01,3.854677419354839,5,3.854677419354839
3142600,2020-06-01,3.3317666666666668,6,3.3317666666666668
3142600,2020-07-01,3.7984516129032255,7,3.7984516129032255
3142600,2020-08-01,4.351451612903226,8,4.351451612903226
3142600,2020-09-01,2.0604333333333336,9,2.0604333333333336
3142600,2020-10-01,3.0241290322580645,10,3.0241290322580645
3142600,2020-11-01,2.9410666666666665,11,2.9410666666666665
3142600,2020-12-01,7.767774193548386,12,7.767774193548386
3142600,2021-01-01,6.721903225806452,1,6.721903225806452
3142600,2021-02-01,4.31075,2,4.31075
3142600,2021-03-01,25.95825806451613,3,25.95825806451613
3142600,2021-04-01,8.672633333333332,4,8.672633333333332
3142600,2021-05-01,12.47132258064516,5,12.47132258064516
3142600,2021-06-01,9.661266666666668,6,9.661266666666668
3142600,2021-07-01,4.329000000000001,7,4.329000000000001
3142600,2021-08-01,2.318258064516129,8,2.318258064516129
3142600,2021-09-01,1.7265666666666666,9,1.7265666666666666
3142600,2021-10-01,2.3567741935483872,10,2.3567741935483872
3142600,2021-11-01,4.225766666666667,11,4.225766666666667
3142600,2021-12-01,6.633838709677419,12,6.633838709677419
3142600,2022-01-01,3.004387096774193,1,3.004387096774193
3142600,2022-02-01,9.52282142857143,2,9.52282142857143
3142600,2022-03-01,7.012548387096775,3,7.012548387096775
3142600,2022-04-01,9.9947,4,9.9947
3142600,2022-05-01,6.668129032258064,5,6.668129032258064
3142600,2022-06-01,21.246466666666667,6,21.246466666666667
3142600,2022-07-01,5.58225806451613,7,5.58225806451613
3142600,2022-08-01,2.9335806451612902,8,2.9335806451612902
3142600,2022-09-01,1.5983666666666667,9,1.5983666666666667
3142600,2022-10-01,3.2096774193548385,10,3.2096774193548385
3142600,2022-11-01,2.3664666666666667,11,2.3664666666666667
3142600,2022-12-01,1.9212903225806448,12,1.9212903225806448
3142600,2023-01-01,6.487161290322581,1,6.487161290322581
3142600,2023-02-01,10.516785714285716,2,10.516785714285716
3142600,2023-03-01,14.117322580645162,3,14.117322580645162
3142600,2023-04-01,11.689733333333333,4,11.689733333333333
3142600,2023-05-01,4.789290322580645,5,4.789290322580645
3142600,2023-06-01,2.1913,6,2.1913
3142600,2023-07-01,2.7844516129032257,7,2.7844516129032257
3142600,2023-08-01,1.242967741935484,8,1.242967741935484
3142600,2023-09-01,0.8256333333333333,9,0.8256333333333333
3142600,2023-10-01,1.2386129032258064,10,1.2386129032258064
3142600,2023-11-01,1.4827,11,1.4827
3142600,2023-12-01,6.368064516129032,12,6.368064516129032
3142600,2024-01-01,1.6591935483870968,1,1.6591935483870968
3142600,2024-02-01,5.287896551724137,2,5.287896551724137
3142600,2024-03-01,1.5702258064516128,3,1.5702258064516128
3142600,2024-04-01,2.3816333333333333,4,2.3816333333333333
3142600,2024-05-01,11.10383870967742,5,11.10383870967742
3142600,2024-06-01,3.522733333333333,6,3.522733333333333
3142600,2024-07-01,1.2916129032258064,7,1.2916129032258064
3142600,2024-08-01,0.9504516129032258,8,0.9504516129032258
3142600,2024-09-01,0.7531153846153846,9,0.7531153846153846
3142800,2015-01-01,17.773,1,17.773
3142800,2015-02-01,14.059678571428572,2,14.059678571428572
3142800,2015-03-01,11.914129032258064,3,11.914129032258064
3142800,2015-04-01,12.8589,4,12.8589
3142800,2015-05-01,14.084903225806451,5,14.084903225806451
3142800,2015-06-01,16.115333333333332,6,16.115333333333332
3142800,2015-07-01,18.529774193548388,7,18.529774193548388
3142800,2015-08-01,11.801387096774194,8,11.801387096774194
3142800,2015-09-01,8.8254,9,8.8254
3142800,2015-10-01,8.420290322580644,10,8.420290322580644
3142800,2015-11-01,14.609766666666667,11,14.609766666666667
3142800,2015-12-01,14.714032258064517,12,14.714032258064517
3142800,2016-01-01,5.743129032258064,1,5.743129032258064
3142800,2016-02-01,7.652724137931035,2,7.652724137931035
3142800,2016-03-01,7.915354838709677,3,7.915354838709677
3142800,2016-04-01,9.6953,4,9.6953
3142800,2016-05-01,8.78183870967742,5,8.78183870967742
3142800,2016-06-01,18.558733333333336,6,18.558733333333336
3142800,2016-07-01,15.590516129032258,7,15.590516129032258
3142800,2016-08-01,10.183193548387097,8,10.183193548387097
3142800,2016-09-01,7.997533333333333,9,7.997533333333333
3142800,2016-10-01,7.247580645161291,10,7.247580645161291
3142800,2016-11-01,9.971466666666666,11,9.971466666666666
3142800,2016-12-01,8.707096774193548,12,8.707096774193548
3142800,2017-01-01,12.30183870967742,1,12.30183870967742
3142800,2017-02-01,9.343464285714289,2,9.343464285714289
3142800,2017-03-01,14.382,3,14.382
3142800,2017-04-01,16.259466666666665,4,16.259466666666665
3142800,2017-05-01,19.73474193548387,5,19.73474193548387
3142800,2017-06-01,16.273266666666665,6,16.273266666666665
3142800,2017-07-01,21.59767741935484,7,21.59767741935484
3142800,2017-08-01,12.615645161290322,8,12.615645161290322
3142800,2017-09-01,7.165366666666666,9,7.165366666666666
3142800,2017-10-01,7.465290322580645,10,7.465290322580645
3142800,2017-11-01,11.396666666666668,11,11.396666666666668
3142800,2017-12-01,12.786258064516128,12,12.786258064516128
3142800,2018-01-01,14.490580645161293,1,14.490580645161293
3142800,2018-02-01,12.128321428571429,2,12.128321428571429
3142800,2018-03-01,9.925870967741936,3,9.925870967741936
3142800,2018-04-01,12.850833333333332,4,12.850833333333332
3142800,2018-05-01,12.22248387096774,5,12.22248387096774
3142800,2018-06-01,17.120566666666665,6,17.120566666666665
3142800,2018-07-01,14.528096774193548,7,14.528096774193548
3142800,2018-08-01,13.445451612903229,8,13.445451612903229
3142800,2018-09-01,7.5449,9,7.5449
3142800,2018-10-01,7.258999999999999,10,7.258999999999999
3142800,2018-11-01,12.4105,11,12.4105
3142800,2018-12-01,13.259645161290322,12,13.259645161290322
3142800,2019-01-01,10.291870967741936,1,10.291870967741936
3142800,2019-02-01,10.378928571428572,2,10.378928571428572
3142800,2019-03-01,8.673290322580646,3,8.673290322580646
3142800,2019-04-01,13.499866666666666,4,13.499866666666666
3142800,2019-05-01,13.992935483870967,5,13.992935483870967
3142800,2019-06-01,17.9996,6,17.9996
3142800,2019-07-01,14.053,7,14.053
3142800,2019-08-01,13.338709677419354,8,13.338709677419354
3142800,2019-09-01,7.105933333333334,9,7.105933333333334
3142800,2019-10-01,6.945387096774193,10,6.945387096774193
3142800,2019-11-01,12.9754,11,12.9754
3142800,2019-12-01,16.29567741935484,12,16.29567741935484
3142800,2020-01-01,13.099612903225808,1,13.099612903225808
3142800,2020-02-01,7.930034482758621,2,7.930034482758621
3142800,2020-03-01,9.27274193548387,3,9.27274193548387
3142800,2020-04-01,11.413466666666666,4,11.413466666666666
3142800,2020-05-01,15.96983870967742,5,15.96983870967742
3142800,2020-06-01,15.805666666666667,6,15.805666666666667
3142800,2020-07-01,11.951709677419354,7,11.951709677419354
3142800,2020-08-01,10.58564516129032,8,10.58564516129032
3142800,2020-09-01,7.851166666666667,9,7.851166666666667
