YYYY-MM-DD;Value
2015-01-01;17.773
2015-02-01;14.059678571428572
2015-03-01;11.914129032258064
2015-04-01;12.8589
2015-05-01;14.084903225806451
2015-06-01;16.115333333333332
2015-07-01;18.529774193548388
2015-08-01;11.801387096774194
2015-09-01;8.8254
2015-10-01;8.420290322580644
2015-11-01;14.609766666666667
2015-12-01;14.714032258064515
2016-01-01;5.743129032258064
2016-02-01;7.652724137931035
2016-03-01;7.9153548387096775
2016-04-01;9.6953
2016-05-01;8.78183870967742
2016-06-01;18.558733333333336
2016-07-01;15.590516129032258
2016-08-01;10.183193548387097
2016-09-01;7.997533333333333
2016-10-01;7.247580645161291
2016-11-01;9.971466666666666
2016-12-01;8.707096774193548
2017-01-01;12.301838709677419
2017-02-01;9.343464285714287
2017-03-01;14.382
2017-04-01;16.259466666666665
2017-05-01;19.73474193548387
2017-06-01;16.273266666666665
2017-07-01;21.597677419354838
2017-08-01;12.615645161290322
2017-09-01;7.165366666666666
2017-10-01;7.465290322580645
2017-11-01;11.396666666666667
2017-12-01;12.786258064516128
2018-01-01;14.490580645161291
2018-02-01;12.128321428571429
2018-03-01;9.925870967741936
2018-04-01;12.850833333333332
2018-05-01;12.222483870967741
2018-06-01;17.120566666666665
2018-07-01;14.528096774193548
2018-08-01;13.445451612903227
2018-09-01;7.5449
2018-10-01;7.2589999999999995
2018-11-01;12.4105
2018-12-01;13.259645161290322
2019-01-01;10.291870967741936
2019-02-01;10.378928571428572
2019-03-01;8.673290322580646
2019-04-01;13.499866666666666
2019-05-01;13.992935483870967
2019-06-01;17.9996
2019-07-01;14.052999999999999
2019-08-01;13.338709677419354
2019-09-01;7.105933333333334
2019-10-01;6.945387096774193
2019-11-01;12.9754
2019-12-01;16.29567741935484
2020-01-01;13.099612903225808
2020-02-01;7.930034482758621
2020-03-01;9.27274193548387
2020-04-01;11.413466666666666
2020-05-01;15.96983870967742
2020-06-01;15.805666666666667
2020-07-01;11.951709677419354
2020-08-01;10.585645161290321
2020-09-01;7.851166666666667
2020-10-01;7.023709677419355
2020-11-01;9.101666666666667
2020-12-01;14.030774193548387
2021-01-01;17.901064516129033
2021-02-01;11.476857142857142
2021-03-01;22.145774193548387
2021-04-01;11.714599999999999
2021-05-01;18.30003225806452
2021-06-01;16.6195
2021-07-01;27.48741935483871
2021-08-01;10.317354838709678
2021-09-01;6.1941999999999995
2021-10-01;8.973451612903226
2021-11-01;14.063066666666666
2021-12-01;24.79651612903226
2022-01-01;16.19183870967742
2022-02-01;23.518214285714286
2022-03-01;22.101516129032255
2022-04-01;25.985133333333334
2022-05-01;15.29951612903226
2022-06-01;20.37523333333333
2022-07-01;25.12958064516129
2022-08-01;17.406548387096773
2022-09-01;7.079933333333333
2022-10-01;15.591322580645162
2022-11-01;16.240166666666667
2022-12-01;16.375466666666668
