YYYY-MM-DD;Value
2015-01-01;4.55841935483871
2015-02-01;4.029071428571429
2015-03-01;3.454645161290322
2015-04-01;4.289866666666667
2015-05-01;7.1732258064516135
2015-06-01;11.575333333333333
2015-07-01;7.433806451612903
2015-08-01;5.655451612903225
2015-09-01;9.168800000000001
2015-10-01;11.85983870967742
2015-11-01;13.321833333333332
2015-12-01;12.58548387096774
2016-01-01;5.430225806451612
2016-02-01;6.257379310344827
2016-03-01;6.03
2016-04-01;5.093633333333333
2016-05-01;4.958935483870968
2016-06-01;4.705333333333333
2016-07-01;5.767258064516129
2016-08-01;7.316387096774194
2016-09-01;6.791799999999999
2016-10-01;12.918387096774195
2016-11-01;13.757333333333333
2016-12-01;9.922645161290323
2017-01-01;7.485838709677419
2017-02-01;3.465285714285714
2017-03-01;2.9956451612903225
2017-04-01;5.6085
2017-05-01;8.18341935483871
2017-06-01;11.605833333333333
2017-07-01;5.052935483870967
2017-08-01;6.014483870967742
2017-09-01;10.139000000000001
2017-10-01;13.484677419354838
2017-11-01;10.206833333333332
2017-12-01;6.889290322580646
2018-01-01;4.870161290322581
2018-02-01;4.840892857142856
2018-03-01;3.6689032258064516
2018-04-01;5.611366666666667
2018-05-01;8.21483870967742
2018-06-01;10.135333333333334
2018-07-01;5.175258064516129
2018-08-01;5.472967741935484
2018-09-01;8.772166666666667
2018-10-01;11.940290322580646
2018-11-01;14.656166666666667
2018-12-01;8.93467741935484
2019-01-01;5.125451612903226
2019-02-01;3.419642857142857
2019-03-01;3.2154838709677422
2019-04-01;7.176466666666666
2019-05-01;10.775548387096775
2019-06-01;10.5686
2019-07-01;6.5808709677419355
2019-08-01;4.985709677419354
2019-09-01;7.729
2019-10-01;3.9500322580645157
2019-11-01;4.422
2019-12-01;3.9706129032258066
2020-01-01;4.035096774193549
2020-02-01;4.511517241379311
