YYYY-MM-DD;Value
2015-01-01;289.5741935483871
2015-02-01;348.49642857142857
2015-03-01;465.0774193548387
2015-04-01;657.1566666666666
2015-05-01;329.2741935483871
2015-06-01;250.64
2015-07-01;236.94193548387096
2015-08-01;190.99677419354836
2015-09-01;174.574
2015-10-01;229.0267741935484
2015-11-01;354.0066666666667
2015-12-01;276.6151612903226
2016-01-01;172.25435483870967
2016-02-01;161.01310344827587
2016-03-01;268.37803225806454
2016-04-01;424.42510000000004
2016-05-01;648.6555806451613
2016-06-01;386.8132666666667
2016-07-01;310.13654838709675
2016-08-01;239.57690322580646
2016-09-01;340.2359333333333
2016-10-01;516.295
2016-11-01;833.2990666666667
2016-12-01;773.2022903225807
2017-01-01;928.0789677419355
2017-02-01;511.25149999999996
2017-03-01;1074.3309032258064
2017-04-01;1223.3112
2017-05-01;1769.583193548387
2017-06-01;1075.3574666666668
2017-07-01;646.5835161290322
2017-08-01;558.0432258064516
2017-09-01;663.0662333333333
2017-10-01;774.8247419354839
2017-11-01;1394.7281333333333
2017-12-01;1014.8295483870968
2018-01-01;1061.2905161290323
2018-02-01;704.7435357142857
2018-03-01;619.5696451612903
2018-04-01;1167.3806
2018-05-01;1159.5348387096774
2018-06-01;742.7490999999999
2018-07-01;486.14545161290323
2018-08-01;482.50961290322584
2018-09-01;477.7145
2018-10-01;687.4094516129032
2018-11-01;1058.0562
2018-12-01;1034.3933225806452
2019-01-01;373.6355483870968
2019-02-01;482.17182142857143
2019-03-01;648.0719354838709
2019-04-01;1157.8014
2019-05-01;938.8528387096774
2019-06-01;992.7075
2019-07-01;449.02632258064517
2019-08-01;292.2983870967742
2019-09-01;294.09396666666663
2019-10-01;508.9339354838709
2019-11-01;814.9319666666667
2019-12-01;695.5008709677419
2020-01-01;510.2170967741935
2020-02-01;323.27468965517244
2020-03-01;384.79819354838713
2020-04-01;457.52383333333336
2020-05-01;360.53606451612904
2020-06-01;427.26739999999995
2020-07-01;487.2048064516129
2020-08-01;451.72819354838714
2020-09-01;563.7637666666667
2020-10-01;390.86512903225804
2020-11-01;643.9352333333334
2020-12-01;639.3249677419356
2021-01-01;709.7436129032258
2021-02-01;575.1263928571428
2021-03-01;1602.1833548387096
2021-04-01;980.1361333333333
2021-05-01;1232.9196451612902
2021-06-01;1129.6152
2021-07-01;583.9187419354838
2021-08-01;745.3539677419354
2021-09-01;717.1541333333333
2021-10-01;834.5780000000001
2021-11-01;1361.9985666666666
2021-12-01;1094.6303870967743
2022-01-01;918.5360322580644
2022-02-01;845.7674285714286
2022-03-01;1715.073935483871
2022-04-01;1946.104
2022-05-01;1144.7506129032258
2022-06-01;1494.5404666666666
2022-07-01;1041.7026451612903
2022-08-01;884.4943225806452
2022-09-01;604.208
2022-10-01;1071.6877096774194
2022-11-01;1767.7337
2022-12-01;1147.7913870967743
2023-01-01;1127.0424838709678
2023-02-01;584.8006785714285
2023-03-01;1374.3732903225807
2023-04-01;1139.6895
2023-05-01;812.3973870967742
2023-06-01;565.2638666666667
2023-07-01;414.58287096774194
2023-08-01;381.4842258064516
2023-09-01;306.7006666666667
2023-10-01;460.52758064516127
2023-11-01;665.4871333333334
2023-12-01;397.2201612903226
2024-01-01;330.55209677419356
2024-02-01;318.0077931034483
2024-03-01;256.04593548387095
2024-04-01;431.72086666666667
2024-05-01;888.985
2024-06-01;921.9855333333333
2024-07-01;735.3714838709677
2024-08-01;370.1894516129032
2024-09-01;264.6689333333333
2024-10-01;361.18335483870965
2024-11-01;538.9341333333333
2024-12-01;423.87570967741937
