YYYY-MM-DD;Value
2015-01-01;41.12129032258064
2015-02-01;42.269642857142856
2015-03-01;66.72225806451613
2015-04-01;100.749
2015-05-01;42.27322580645161
2015-06-01;28.305
2015-07-01;24.983870967741936
2015-08-01;21.855806451612903
2015-09-01;22.498533333333334
2015-10-01;31.675806451612903
2015-11-01;53.909
2015-12-01;41.45225806451613
2016-01-01;39.63193548387097
2016-02-01;28.05493103448276
2016-03-01;33.709709677419355
2016-04-01;44.95436666666667
2016-05-01;50.982677419354836
2016-06-01;38.8777
2016-07-01;28.00125806451613
2016-08-01;21.69922580645161
2016-09-01;22.44093333333333
2016-10-01;79.75209677419355
2016-11-01;118.33513333333333
2016-12-01;115.042
2017-01-01;87.33045161290323
2017-02-01;39.779071428571434
2017-03-01;121.32796774193548
2017-04-01;124.1813
2017-05-01;148.81612903225806
2017-06-01;74.17516666666667
2017-07-01;35.193
2017-08-01;29.714354838709678
2017-09-01;31.994933333333336
2017-10-01;47.84609677419355
2017-11-01;148.16066666666666
2017-12-01;64.2681935483871
2018-01-01;82.38232258064515
2018-02-01;67.53889285714286
2018-03-01;78.0371935483871
2018-04-01;189.28133333333332
2018-05-01;182.67964516129032
2018-06-01;51.479166666666664
2018-07-01;36.64806451612903
2018-08-01;28.115548387096773
2018-09-01;29.285033333333335
2018-10-01;153.23941935483873
2018-11-01;132.27256666666668
2018-12-01;44.601129032258065
2019-01-01;30.83483870967742
2019-02-01;84.58442857142857
2019-03-01;108.55519354838711
2019-04-01;208.24723333333336
2019-05-01;95.74306451612902
2019-06-01;57.94793333333334
2019-07-01;17.04809677419355
2019-08-01;19.36125806451613
2019-09-01;14.799233333333332
2019-10-01;67.86829032258065
2019-11-01;170.6877333333333
2019-12-01;23.57467741935484
2020-01-01;20.357354838709675
2020-02-01;33.003
2020-03-01;62.31945161290323
2020-04-01;66.92963333333333
2020-05-01;38.42183870967742
2020-06-01;39.26743333333333
2020-07-01;43.098451612903226
2020-08-01;26.336483870967744
2020-09-01;58.7034
2020-10-01;72.14393548387096
2020-11-01;118.7125
2020-12-01;102.19864516129032
2021-01-01;60.76316129032258
2021-02-01;58.853
2021-03-01;83.94561290322581
2021-04-01;91.9412
2021-05-01;141.99374193548385
2021-06-01;156.64646666666667
2021-07-01;64.71077419354839
2021-08-01;51.82590322580646
2021-09-01;53.4969
2021-10-01;113.78696774193548
2021-11-01;185.99906666666666
2021-12-01;67.56116129032259
