YYYY-MM-DD;Value
2015-01-01;282.0064516129033
2015-02-01;466.7714285714286
2015-03-01;387.73870967741937
2015-04-01;410.99
2015-05-01;492.7129032258065
2015-06-01;889.3466666666667
2015-07-01;384.31935483870967
2015-08-01;338.0290322580645
2015-09-01;242.32666666666668
2015-10-01;215.7225806451613
2015-11-01;281.6988
2015-12-01;307.6645161290323
2016-01-01;246.98283870967742
2016-02-01;310.95517241379315
2016-03-01;366.4927096774193
2016-04-01;569.0545
2016-05-01;497.41861290322583
2016-06-01;479.1887666666667
2016-07-01;606.3075806451612
2016-08-01;479.83364516129035
2016-09-01;538.3037
2016-10-01;427.8264516129032
2016-11-01;337.2246333333333
2016-12-01;459.2297741935484
2017-01-01;595.089064516129
2017-02-01;525.3312857142857
2017-03-01;558.9060322580646
2017-04-01;717.1945666666667
2017-05-01;837.2807096774194
2017-06-01;718.0361666666666
2017-07-01;569.3650322580645
2017-08-01;558.2658387096775
2017-09-01;445.0745
2017-10-01;423.407064516129
2017-11-01;504.65633333333335
2017-12-01;468.48212903225806
2018-01-01;378.3637741935484
2018-02-01;344.3442857142857
2018-03-01;362.56654838709676
2018-04-01;500.15130000000005
2018-05-01;490.24832258064515
2018-06-01;689.4741666666666
2018-07-01;594.7234193548387
2018-08-01;465.0761612903226
2018-09-01;378.9417666666667
2018-10-01;378.90774193548384
2018-11-01;472.2012666666667
2018-12-01;405.9665483870968
2019-01-01;236.71609677419355
2019-02-01;290.39810714285716
2019-03-01;381.0193870967742
2019-04-01;536.8836666666667
2019-05-01;505.6663870967742
2019-06-01;753.587
2019-07-01;469.3520967741935
2019-08-01;563.9817741935484
2019-09-01;475.32120000000003
2019-10-01;323.51599999999996
2019-11-01;484.6908666666667
2019-12-01;553.1088387096775
2020-01-01;324.37293548387095
2020-02-01;345.22527586206894
2020-03-01;341.0488709677419
2020-04-01;500.64000000000004
2020-05-01;606.9771612903227
2020-06-01;617.3918666666667
2020-07-01;759.7247096774194
2020-08-01;526.3212258064516
2020-09-01;316.2277
2020-10-01;436.08029032258065
2020-11-01;500.8152666666667
2020-12-01;444.98683870967744
2021-01-01;440.85090322580646
2021-02-01;388.03271428571423
2021-03-01;645.9658709677419
2021-04-01;497.01370000000003
2021-05-01;754.3458064516129
2021-06-01;767.1229000000001
2021-07-01;792.3975806451613
2021-08-01;640.3019677419355
2021-09-01;696.6016
2021-10-01;628.5728064516129
2021-11-01;585.4256333333334
2021-12-01;470.01222580645157
2022-01-01;458.03474193548385
2022-02-01;516.5465714285714
2022-03-01;708.9103870967742
2022-04-01;523.5483666666667
2022-05-01;547.7936129032257
2022-06-01;528.9024666666667
2022-07-01;554.307064516129
2022-08-01;496.30170967741935
2022-09-01;616.2834
2022-10-01;463.08409677419354
2022-11-01;674.4348333333334
2022-12-01;462.1613870967742
2023-01-01;701.3603548387097
2023-02-01;450.70646428571433
2023-03-01;665.4094193548386
2023-04-01;557.1964666666667
2023-05-01;565.5084193548387
2023-06-01;511.1383333333333
2023-07-01;512.8387419354839
2023-08-01;453.59425806451617
2023-09-01;441.69890000000004
2023-10-01;374.53948387096773
2023-11-01;350.51796666666667
2023-12-01;421.29632258064515
