YYYY-MM-DD;Value
2015-01-01;20.12
2015-02-01;15.529642857142857
2015-03-01;11.955483870967742
2015-04-01;11.111666666666668
2015-05-01;12.21241935483871
2015-06-01;12.402333333333333
2015-07-01;14.073612903225806
2015-08-01;21.895806451612902
2015-09-01;25.342333333333332
2015-10-01;37.966193548387096
2015-11-01;29.018666666666668
2015-12-01;17.934516129032257
2016-01-01;10.476129032258065
2016-02-01;9.52155172413793
2016-03-01;8.670806451612904
2016-04-01;10.513
2016-05-01;21.318645161290323
2016-06-01;18.834799999999998
2016-07-01;20.79183870967742
2016-08-01;29.606709677419353
2016-09-01;38.87673333333333
2016-10-01;40.091967741935484
2016-11-01;39.8967
2016-12-01;31.897645161290324
2017-01-01;16.971129032258066
2017-02-01;11.834285714285715
2017-03-01;17.15351612903226
2017-04-01;15.944766666666668
2017-05-01;55.54290322580645
2017-06-01;39.23486666666667
2017-07-01;47.690387096774195
2017-08-01;62.505967741935486
2017-09-01;53.54253333333334
2017-10-01;62.72016129032258
2017-11-01;63.48256666666667
2017-12-01;33.00374193548387
2018-01-01;31.212967741935483
2018-02-01;15.629285714285714
2018-03-01;12.300645161290323
2018-04-01;15.098566666666667
2018-05-01;28.21190322580645
2018-06-01;18.985866666666666
2018-07-01;21.479419354838708
2018-08-01;29.815645161290323
2018-09-01;54.4644
2018-10-01;76.0376129032258
2018-11-01;78.53516666666665
2018-12-01;42.18787096774194
2019-01-01;21.525387096774196
2019-02-01;15.871035714285714
2019-03-01;16.20225806451613
2019-04-01;16.096966666666667
2019-05-01;32.548096774193546
2019-06-01;24.834233333333334
2019-07-01;16.479580645161292
2019-08-01;24.65067741935484
2019-09-01;25.60053333333333
2019-10-01;40.16335483870968
2019-11-01;34.112833333333334
2019-12-01;18.029419354838712
2020-01-01;12.311612903225805
2020-02-01;9.009793103448276
2020-03-01;8.315774193548387
2020-04-01;7.1293
2020-05-01;9.242387096774193
2020-06-01;18.7202
2020-07-01;21.209225806451613
2020-08-01;37.51609677419355
2020-09-01;44.05693333333333
2020-10-01;51.6441935483871
2020-11-01;75.68523333333333
2020-12-01;61.5441935483871
2021-01-01;25.490516129032258
2021-02-01;16.344107142857144
2021-03-01;15.883709677419354
2021-04-01;17.126066666666667
2021-05-01;32.25945161290323
2021-06-01;46.1009
2021-07-01;51.76603225806452
2021-08-01;91.68951612903226
2021-09-01;82.66833333333334
2021-10-01;106.90890322580645
2021-11-01;69.409
2021-12-01;53.920967741935485
2022-01-01;23.64458064516129
2022-02-01;20.28357142857143
2022-03-01;28.479548387096774
2022-04-01;35.145133333333334
2022-05-01;51.54706451612903
2022-06-01;97.10010000000001
2022-07-01;87.82187096774194
2022-08-01;98.75090322580645
2022-09-01;92.36223333333334
2022-10-01;101.28438709677418
2022-11-01;92.25026666666666
2022-12-01;47.50877419354838
2023-01-01;26.51132258064516
2023-02-01;21.972857142857144
2023-03-01;17.585
2023-04-01;19.10826666666667
2023-05-01;28.979000000000003
2023-06-01;40.75723333333334
2023-07-01;41.119677419354836
2023-08-01;49.63377419354838
2023-09-01;47.4357
2023-10-01;64.09032258064516
2023-11-01;64.7688
2023-12-01;44.0056129032258
2024-01-01;13.956612903225805
2024-02-01;12.264310344827587
