YYYY-MM-DD;Value
2015-01-01;3.660258064516129
2015-02-01;3.952714285714286
2015-03-01;4.6321935483870975
2015-04-01;6.718566666666666
2015-05-01;4.419032258064516
2015-06-01;2.8587
2015-07-01;2.3741935483870966
2015-08-01;1.6696774193548387
2015-09-01;1.5047666666666666
2015-10-01;1.9346451612903226
2015-11-01;6.208200000000001
2015-12-01;3.7569677419354837
2016-01-01;1.5616129032258064
2016-02-01;1.2346206896551726
2016-03-01;2.7358387096774197
2016-04-01;6.341866666666666
2016-05-01;11.123903225806451
2016-06-01;2.933333333333333
2016-07-01;1.8883870967741936
2016-08-01;1.119451612903226
2016-09-01;1.0168000000000001
2016-10-01;3.910935483870968
2016-11-01;7.443333333333333
2016-12-01;8.999806451612905
2017-01-01;8.57532258064516
2017-02-01;3.1365714285714286
2017-03-01;10.612903225806452
2017-04-01;13.452466666666668
2017-05-01;11.668967741935484
2017-06-01;5.992500000000001
2017-07-01;2.924225806451613
2017-08-01;1.8726774193548386
2017-09-01;1.3067
2017-10-01;2.805774193548387
2017-11-01;6.744233333333333
2017-12-01;6.9835161290322585
2018-01-01;6.906000000000001
2018-02-01;4.8665
2018-03-01;3.3168387096774192
2018-04-01;3.0507666666666666
2018-05-01;4.005096774193548
2018-06-01;2.9365
2018-07-01;2.1423225806451613
2018-08-01;1.5450322580645162
2018-09-01;1.9103666666666668
2018-10-01;3.105967741935484
2018-11-01;8.512166666666667
2018-12-01;4.320903225806452
2019-01-01;1.4560322580645162
2019-02-01;1.7981785714285714
2019-03-01;2.5855806451612904
2019-04-01;4.607200000000001
2019-05-01;3.568612903225807
2019-06-01;3.996566666666667
2019-07-01;1.5263225806451615
2019-08-01;0.8598709677419355
2019-09-01;0.9102
2019-10-01;1.188483870967742
2019-11-01;3.1902666666666666
2019-12-01;5.541322580645161
