YYYY-MM-DD;Value
2015-01-01;1969.2494838709677
2015-02-01;1421.1359285714284
2015-03-01;1569.7359032258066
2015-04-01;2069.991
2015-05-01;2415.4268064516127
2015-06-01;2232.9005333333334
2015-07-01;2051.5383225806454
2015-08-01;2193.9599677419355
2015-09-01;2547.1562666666664
2015-10-01;2870.2666451612904
2015-11-01;3027.6573999999996
2015-12-01;2231.185483870968
2016-01-01;1562.4972258064515
2016-02-01;1608.5984827586208
2016-03-01;1959.866870967742
2016-04-01;2528.8686000000002
2016-05-01;1945.0824193548387
2016-06-01;1917.4276
2016-07-01;1899.530451612903
2016-08-01;2546.905677419355
2016-09-01;2378.7930333333334
2016-10-01;3213.400064516129
2016-11-01;2580.2660666666666
2016-12-01;2359.1380000000004
2017-01-01;2096.812774193548
2017-02-01;1551.565607142857
2017-03-01;1611.4509032258065
2017-04-01;2099.9921666666664
2017-05-01;2162.3457096774196
2017-06-01;2262.171333333333
2017-07-01;2051.5106451612905
2017-08-01;2168.9749032258064
2017-09-01;2274.6649
2017-10-01;2611.5806451612902
2017-11-01;2600.233333333333
2017-12-01;2299.903741935484
2018-01-01;1958.5061612903226
2018-02-01;1549.3383214285714
2018-03-01;1683.6018387096774
2018-04-01;2021.3108666666667
2018-05-01;2414.320258064516
2018-06-01;2254.026566666667
2018-07-01;1973.044870967742
2018-08-01;2397.9818709677415
2018-09-01;2487.0309333333335
2018-10-01;2811.451612903226
2018-11-01;3043.4026
2018-12-01;2275.929870967742
2019-01-01;1442.3312258064516
2019-02-01;1752.2255714285714
2019-03-01;2096.2810322580644
2019-04-01;2450.4264666666663
2019-05-01;2471.270806451613
2019-06-01;2273.2404333333334
2019-07-01;2292.3686774193548
2019-08-01;2136.205290322581
2019-09-01;2908.8715666666667
2019-10-01;3395.9864193548387
2019-11-01;2930.0833666666667
2019-12-01;2580.5241612903224
2020-01-01;2159.5982258064514
2020-02-01;1649.8021034482758
2020-03-01;1665.2237741935483
2020-04-01;2435.6786
2020-05-01;2799.0208709677418
2020-06-01;2542.2968333333333
2020-07-01;2650.8495806451615
2020-08-01;2606.486774193548
2020-09-01;2474.7410999999997
2020-10-01;2646.423258064516
2020-11-01;3182.682533333333
2020-12-01;2899.691870967742
2021-01-01;2425.387258064516
2021-02-01;1889.3359285714287
2021-03-01;2264.3700967741934
