YYYY-MM-DD;Value;month;Value_imputed
1978-01-01;20.0;1;20.0
1978-01-02;19.0;1;19.0
1978-01-03;19.0;1;19.0
1978-01-04;18.0;1;18.0
1978-01-05;16.0;1;16.0
1978-01-06;15.0;1;15.0
1978-01-07;15.0;1;15.0
1978-01-08;15.0;1;15.0
1978-01-09;15.0;1;15.0
1978-01-10;15.0;1;15.0
1978-01-11;14.0;1;14.0
1978-01-12;14.0;1;14.0
1978-01-13;13.0;1;13.0
1978-01-14;13.0;1;13.0
1978-01-15;14.0;1;14.0
1978-01-16;14.0;1;14.0
1978-01-17;14.0;1;14.0
1978-01-18;13.0;1;13.0
1978-01-19;13.0;1;13.0
1978-01-20;13.0;1;13.0
1978-01-21;13.0;1;13.0
1978-01-22;13.0;1;13.0
1978-01-23;14.0;1;14.0
1978-01-24;14.0;1;14.0
1978-01-25;15.0;1;15.0
1978-01-26;14.0;1;14.0
1978-01-27;15.0;1;15.0
1978-01-28;15.0;1;15.0
1978-01-29;40.0;1;40.0
1978-01-30;26.0;1;26.0
1978-01-31;27.0;1;27.0
1978-02-01;21.0;2;21.0
1978-02-02;23.0;2;23.0
1978-02-03;19.0;2;19.0
1978-02-04;19.0;2;19.0
1978-02-05;19.0;2;19.0
1978-02-06;19.0;2;19.0
1978-02-07;19.0;2;19.0
1978-02-08;32.0;2;32.0
1978-02-09;20.0;2;20.0
1978-02-10;19.0;2;19.0
1978-02-11;22.0;2;22.0
1978-02-12;18.0;2;18.0
1978-02-13;18.0;2;18.0
1978-02-14;18.0;2;18.0
1978-02-15;17.0;2;17.0
1978-02-16;17.0;2;17.0
1978-02-17;17.0;2;17.0
1978-02-18;16.0;2;16.0
1978-02-19;14.0;2;14.0
1978-02-20;14.0;2;14.0
1978-02-21;13.0;2;13.0
1978-02-22;12.0;2;12.0
1978-02-23;14.0;2;14.0
1978-02-24;14.0;2;14.0
1978-02-25;13.0;2;13.0
1978-02-26;13.0;2;13.0
1978-02-27;13.0;2;13.0
1978-02-28;13.0;2;13.0
1978-03-01;13.0;3;13.0
1978-03-02;12.0;3;12.0
1978-03-03;11.0;3;11.0
1978-03-04;11.0;3;11.0
1978-03-05;10.0;3;10.0
1978-03-06;12.0;3;12.0
1978-03-07;16.0;3;16.0
1978-03-08;11.0;3;11.0
1978-03-09;11.0;3;11.0
1978-03-10;10.0;3;10.0
1978-03-11;9.0;3;9.0
1978-03-12;9.0;3;9.0
1978-03-13;9.0;3;9.0
1978-03-14;9.0;3;9.0
1978-03-15;10.0;3;10.0
1978-03-16;11.0;3;11.0
1978-03-17;12.0;3;12.0
1978-03-18;12.0;3;12.0
1978-03-19;11.0;3;11.0
1978-03-20;11.0;3;11.0
1978-03-21;11.0;3;11.0
1978-03-22;45.0;3;45.0
1978-03-23;16.0;3;16.0
1978-03-24;22.0;3;22.0
1978-03-25;18.0;3;18.0
1978-03-26;11.0;3;11.0
1978-03-27;26.0;3;26.0
1978-03-28;15.0;3;15.0
1978-03-29;12.0;3;12.0
1978-03-30;10.0;3;10.0
1978-03-31;10.0;3;10.0
1978-04-01;11.0;4;11.0
1978-04-02;21.0;4;21.0
1978-04-03;26.0;4;26.0
1978-04-04;11.0;4;11.0
1978-04-05;11.0;4;11.0
1978-04-06;10.0;4;10.0
1978-04-07;105.0;4;105.0
1978-04-08;22.0;4;22.0
1978-04-09;15.0;4;15.0
1978-04-10;22.0;4;22.0
1978-04-11;85.0;4;85.0
1978-04-12;44.0;4;44.0
1978-04-13;29.0;4;29.0
1978-04-14;45.0;4;45.0
1978-04-15;25.0;4;25.0
1978-04-16;25.0;4;25.0
1978-04-17;19.0;4;19.0
1978-04-18;18.0;4;18.0
1978-04-19;22.0;4;22.0
1978-04-20;19.0;4;19.0
1978-04-21;15.0;4;15.0
1978-04-22;16.0;4;16.0
1978-04-23;16.0;4;16.0
