YYYY-MM-DD;Value;month;Value_imputed
1978-01-01;427.0;1;427.0
1978-01-02;416.0;1;416.0
1978-01-03;407.0;1;407.0
1978-01-04;343.0;1;343.0
1978-01-05;311.0;1;311.0
1978-01-06;317.0;1;317.0
1978-01-07;334.0;1;334.0
1978-01-08;268.0;1;268.0
1978-01-09;332.0;1;332.0
1978-01-10;340.0;1;340.0
1978-01-11;387.0;1;387.0
1978-01-12;439.0;1;439.0
1978-01-13;387.0;1;387.0
1978-01-14;384.0;1;384.0
1978-01-15;359.0;1;359.0
1978-01-16;308.0;1;308.0
1978-01-17;306.0;1;306.0
1978-01-18;280.0;1;280.0
1978-01-19;311.0;1;311.0
1978-01-20;372.0;1;372.0
1978-01-21;379.0;1;379.0
1978-01-22;373.0;1;373.0
1978-01-23;367.0;1;367.0
1978-01-24;353.0;1;353.0
1978-01-25;322.0;1;322.0
1978-01-26;298.0;1;298.0
1978-01-27;277.0;1;277.0
1978-01-28;295.0;1;295.0
1978-01-29;256.0;1;256.0
1978-01-30;244.0;1;244.0
1978-01-31;229.0;1;229.0
1978-02-01;205.0;2;205.0
1978-02-02;193.0;2;193.0
1978-02-03;197.0;2;197.0
1978-02-04;188.0;2;188.0
1978-02-05;164.0;2;164.0
1978-02-06;159.0;2;159.0
1978-02-07;156.0;2;156.0
1978-02-08;181.0;2;181.0
1978-02-09;155.0;2;155.0
1978-02-10;171.0;2;171.0
1978-02-11;150.0;2;150.0
1978-02-12;199.0;2;199.0
1978-02-13;192.0;2;192.0
1978-02-14;165.0;2;165.0
1978-02-15;162.0;2;162.0
1978-02-16;152.0;2;152.0
1978-02-17;137.0;2;137.0
1978-02-18;133.0;2;133.0
1978-02-19;143.0;2;143.0
1978-02-20;137.0;2;137.0
1978-02-21;132.0;2;132.0
1978-02-22;125.0;2;125.0
1978-02-23;117.0;2;117.0
1978-02-24;122.0;2;122.0
1978-02-25;154.0;2;154.0
1978-02-26;133.0;2;133.0
1978-02-27;136.0;2;136.0
1978-02-28;122.0;2;122.0
1978-03-01;159.0;3;159.0
1978-03-02;159.0;3;159.0
1978-03-03;156.0;3;156.0
1978-03-04;144.0;3;144.0
1978-03-05;139.0;3;139.0
1978-03-06;178.0;3;178.0
1978-03-07;153.0;3;153.0
1978-03-08;159.0;3;159.0
1978-03-09;179.0;3;179.0
1978-03-10;178.0;3;178.0
1978-03-11;193.0;3;193.0
1978-03-12;168.0;3;168.0
1978-03-13;154.0;3;154.0
1978-03-14;151.0;3;151.0
1978-03-15;143.0;3;143.0
1978-03-16;134.0;3;134.0
1978-03-17;137.0;3;137.0
1978-03-18;139.0;3;139.0
1978-03-19;141.0;3;141.0
1978-03-20;135.0;3;135.0
1978-03-21;164.0;3;164.0
1978-03-22;182.0;3;182.0
1978-03-23;193.0;3;193.0
1978-03-24;166.0;3;166.0
1978-03-25;181.0;3;181.0
1978-03-26;190.0;3;190.0
1978-03-27;198.0;3;198.0
1978-03-28;230.0;3;230.0
1978-03-29;283.0;3;283.0
1978-03-30;256.0;3;256.0
1978-03-31;329.0;3;329.0
1978-04-01;162.0;4;162.0
1978-04-02;131.0;4;131.0
1978-04-03;103.0;4;103.0
1978-04-04;111.0;4;111.0
1978-04-05;136.0;4;136.0
1978-04-06;114.0;4;114.0
1978-04-07;138.0;4;138.0
1978-04-08;165.0;4;165.0
1978-04-09;152.0;4;152.0
1978-04-10;123.0;4;123.0
1978-04-11;128.0;4;128.0
1978-04-12;114.0;4;114.0
1978-04-13;133.0;4;133.0
1978-04-14;132.0;4;132.0
1978-04-15;111.0;4;111.0
1978-04-16;107.0;4;107.0
1978-04-17;139.0;4;139.0
1978-04-18;99.0;4;99.0
1978-04-19;97.0;4;97.0
1978-04-20;139.0;4;139.0
1978-04-21;162.0;4;162.0
1978-04-22;166.0;4;166.0
1978-04-23;178.0;4;178.0
1978-04-24;176.0;4;176.0
1978-04-25;173.0;4;173.0
1978-04-26;152.0;4;152.0
1978-04-27;149.0;4;149.0
1978-04-28;131.0;4;131.0
1978-04-29;118.0;4;118.0
1978-04-30;141.0;4;141.0
