YYYY-MM-DD;Value;month;Value_imputed
1978-01-01;26.0;1;26.0
1978-01-02;25.0;1;25.0
1978-01-03;25.0;1;25.0
1978-01-04;25.0;1;25.0
1978-01-05;24.0;1;24.0
1978-01-06;24.0;1;24.0
1978-01-07;24.0;1;24.0
1978-01-08;23.0;1;23.0
1978-01-09;23.0;1;23.0
1978-01-10;23.0;1;23.0
1978-01-11;22.0;1;22.0
1978-01-12;22.0;1;22.0
1978-01-13;22.0;1;22.0
1978-01-14;22.0;1;22.0
1978-01-15;22.0;1;22.0
1978-01-16;20.0;1;20.0
1978-01-17;22.0;1;22.0
1978-01-18;21.0;1;21.0
1978-01-19;22.0;1;22.0
1978-01-20;22.0;1;22.0
1978-01-21;21.0;1;21.0
1978-01-22;21.0;1;21.0
1978-01-23;21.0;1;21.0
1978-01-24;21.0;1;21.0
1978-01-25;20.0;1;20.0
1978-01-26;20.0;1;20.0
1978-01-27;20.0;1;20.0
1978-01-28;20.0;1;20.0
1978-01-29;22.0;1;22.0
1978-01-30;23.0;1;23.0
1978-01-31;21.0;1;21.0
1978-02-01;21.0;2;21.0
1978-02-02;21.0;2;21.0
1978-02-03;21.0;2;21.0
1978-02-04;21.0;2;21.0
1978-02-05;21.0;2;21.0
1978-02-06;23.0;2;23.0
1978-02-07;25.0;2;25.0
1978-02-08;29.0;2;29.0
1978-02-09;38.0;2;38.0
1978-02-10;24.0;2;24.0
1978-02-11;26.0;2;26.0
1978-02-12;24.0;2;24.0
1978-02-13;30.0;2;30.0
1978-02-14;24.0;2;24.0
1978-02-15;22.0;2;22.0
1978-02-16;21.0;2;21.0
1978-02-17;21.0;2;21.0
1978-02-18;20.0;2;20.0
1978-02-19;19.0;2;19.0
1978-02-20;19.0;2;19.0
1978-02-21;18.0;2;18.0
1978-02-22;19.0;2;19.0
1978-02-23;80.0;2;80.0
1978-02-24;41.0;2;41.0
1978-02-25;25.0;2;25.0
1978-02-26;23.0;2;23.0
1978-02-27;23.0;2;23.0
1978-02-28;32.0;2;32.0
1978-03-01;23.0;3;23.0
1978-03-02;21.0;3;21.0
1978-03-03;28.0;3;28.0
1978-03-04;38.0;3;38.0
1978-03-05;57.0;3;57.0
1978-03-06;38.0;3;38.0
1978-03-07;30.0;3;30.0
1978-03-08;27.0;3;27.0
