YYYY-MM-DD;Value;month;Value_imputed
1980-01-09;158.0;1;158.0
1980-01-10;135.0;1;135.0
1980-01-11;136.0;1;136.0
1980-01-12;121.0;1;121.0
1980-01-13;108.0;1;108.0
1980-01-14;123.0;1;123.0
1980-01-15;153.0;1;153.0
1980-01-16;162.0;1;162.0
1980-01-17;212.0;1;212.0
1980-01-18;179.0;1;179.0
1980-01-19;151.0;1;151.0
1980-01-20;139.0;1;139.0
1980-01-21;234.0;1;234.0
1980-01-22;344.0;1;344.0
1980-01-23;240.0;1;240.0
1980-01-24;202.0;1;202.0
1980-01-25;188.0;1;188.0
1980-01-26;223.0;1;223.0
1980-01-27;194.0;1;194.0
1980-01-28;178.0;1;178.0
1980-01-29;152.0;1;152.0
1980-01-30;151.0;1;151.0
1980-01-31;175.0;1;175.0
1980-02-01;153.0;2;153.0
1980-02-02;122.0;2;122.0
1980-02-03;142.0;2;142.0
1980-02-04;128.0;2;128.0
1980-02-05;120.0;2;120.0
1980-02-06;171.0;2;171.0
1980-02-07;212.0;2;212.0
1980-02-08;186.0;2;186.0
1980-02-09;195.0;2;195.0
1980-02-10;193.0;2;193.0
1980-02-11;265.0;2;265.0
1980-02-12;180.0;2;180.0
1980-02-13;191.0;2;191.0
1980-02-14;183.0;2;183.0
1980-02-15;201.0;2;201.0
1980-02-16;199.0;2;199.0
1980-02-17;177.0;2;177.0
1980-02-18;165.0;2;165.0
1980-02-19;131.0;2;131.0
1980-02-20;116.0;2;116.0
1980-02-21;132.0;2;132.0
1980-02-22;119.0;2;119.0
1980-02-23;109.0;2;109.0
1980-02-24;114.0;2;114.0
1980-02-25;118.0;2;118.0
1980-02-26;168.0;2;168.0
1980-02-27;177.0;2;177.0
1980-02-28;165.0;2;165.0
1980-02-29;167.0;2;167.0
1980-03-01;165.0;3;165.0
1980-03-02;116.0;3;116.0
1980-03-03;118.0;3;118.0
1980-03-04;109.0;3;109.0
1980-03-05;146.0;3;146.0
1980-03-06;118.0;3;118.0
1980-03-07;121.0;3;121.0
1980-03-08;114.0;3;114.0
1980-03-09;111.0;3;111.0
1980-03-10;111.0;3;111.0
1980-03-11;109.0;3;109.0
1980-03-12;92.0;3;92.0
1980-03-13;102.0;3;102.0
1980-03-14;128.0;3;128.0
1980-03-15;116.0;3;116.0
1980-03-16;256.0;3;256.0
1980-03-17;387.0;3;387.0
1980-03-18;358.0;3;358.0
1980-03-19;311.0;3;311.0
1980-03-20;264.0;3;264.0
1980-03-21;240.0;3;240.0
1980-03-22;269.0;3;269.0
1980-03-23;198.0;3;198.0
1980-03-24;157.0;3;157.0
1980-03-25;167.0;3;167.0
1980-03-26;162.0;3;162.0
1980-03-27;162.0;3;162.0
1980-03-28;141.0;3;141.0
1980-03-29;135.0;3;135.0
1980-03-30;150.0;3;150.0
1980-03-31;136.0;3;136.0
1980-04-01;215.0;4;215.0
1980-04-02;205.0;4;205.0
1980-04-03;162.0;4;162.0
1980-04-04;149.0;4;149.0
1980-04-05;146.0;4;146.0
1980-04-06;269.0;4;269.0
