YYYY-MM-DD;Value;month;Value_imputed
1972-03-10;135.0;3;135.0
1972-03-11;106.0;3;106.0
1972-03-12;97.0;3;97.0
1972-03-13;88.0;3;88.0
1972-03-14;85.0;3;85.0
1972-03-15;93.0;3;93.0
1972-03-16;119.0;3;119.0
1972-03-17;128.0;3;128.0
1972-03-18;153.0;3;153.0
1972-03-19;223.0;3;223.0
1972-03-20;252.0;3;252.0
1972-03-21;295.0;3;295.0
1972-03-22;202.0;3;202.0
1972-03-23;208.0;3;208.0
1972-03-24;227.0;3;227.0
1972-03-25;217.0;3;217.0
1972-03-26;244.0;3;244.0
1972-03-27;329.0;3;329.0
1972-03-28;328.0;3;328.0
1972-03-29;286.0;3;286.0
1972-03-30;329.0;3;329.0
1972-03-31;324.0;3;324.0
1972-04-01;380.0;4;380.0
1972-04-02;489.0;4;489.0
1972-04-03;440.0;4;440.0
1972-04-04;379.0;4;379.0
1972-04-05;275.0;4;275.0
1972-04-06;218.0;4;218.0
1972-04-07;190.0;4;190.0
1972-04-08;183.0;4;183.0
1972-04-09;254.0;4;254.0
1972-04-10;488.0;4;488.0
1972-04-11;563.0;4;563.0
1972-04-12;613.0;4;613.0
1972-04-13;623.0;4;623.0
1972-04-14;630.0;4;630.0
1972-04-15;625.0;4;625.0
1972-04-16;635.0;4;635.0
1972-04-17;627.0;4;627.0
1972-04-18;637.0;4;637.0
1972-04-19;630.0;4;630.0
1972-04-20;558.0;4;558.0
1972-04-21;521.0;4;521.0
1972-04-22;621.0;4;621.0
1972-04-23;628.0;4;628.0
1972-04-24;656.0;4;656.0
1972-04-25;704.0;4;704.0
1972-04-26;741.0;4;741.0
1972-04-27;-999.000;4;65.0
1972-04-28;-999.000;4;808.7
1972-04-29;-999.000;4;75.0
1972-04-30;-999.000;4;596.0
1972-05-01;-999.000;5;332.0
1972-05-02;-999.000;5;440.0
1972-05-03;-999.000;5;453.0
1972-05-04;-999.000;5;1034.0
1972-05-05;-999.000;5;261.0
1972-05-06;-999.000;5;449.0
1972-05-07;-999.000;5;696.4
1972-05-08;-999.000;5;617.4
1972-05-09;-999.000;5;895.0
1972-05-10;-999.000;5;145.0
1972-05-11;-999.000;5;641.3
1972-05-12;-999.000;5;439.0
1972-05-13;-999.000;5;252.0
1972-05-14;-999.000;5;205.0
1972-05-15;-999.000;5;633.0
1972-05-16;-999.000;5;938.0
1972-05-17;-999.000;5;786.0
1972-05-18;-999.000;5;726.0
1972-05-19;-999.000;5;609.6
1972-05-20;-999.000;5;1083.0
1972-05-21;-999.000;5;828.0
1972-05-22;-999.000;5;757.0
1972-05-23;-999.000;5;790.3
1972-05-24;-999.000;5;1031.0
1972-05-25;-999.000;5;921.0
1972-05-26;-999.000;5;394.5
1972-05-27;-999.000;5;596.0
1972-05-28;-999.000;5;614.5
1972-05-29;-999.000;5;767.0
1972-05-30;-999.000;5;835.0
