YYYY-MM-DD;Value;month;Value_imputed
1978-01-01;25.0;1;25.0
1978-01-02;19.0;1;19.0
1978-01-03;17.0;1;17.0
1978-01-04;14.0;1;14.0
1978-01-05;13.0;1;13.0
1978-01-06;12.0;1;12.0
1978-01-07;11.0;1;11.0
1978-01-08;11.0;1;11.0
1978-01-09;10.0;1;10.0
1978-01-10;15.0;1;15.0
1978-01-11;24.0;1;24.0
1978-01-12;15.0;1;15.0
1978-01-13;15.0;1;15.0
1978-01-14;12.0;1;12.0
1978-01-15;11.0;1;11.0
1978-01-16;10.0;1;10.0
1978-01-17;9.0;1;9.0
1978-01-18;9.0;1;9.0
1978-01-19;8.0;1;8.0
1978-01-20;8.0;1;8.0
1978-01-21;8.0;1;8.0
1978-01-22;8.0;1;8.0
1978-01-23;8.0;1;8.0
1978-01-24;7.0;1;7.0
1978-01-25;15.0;1;15.0
1978-01-26;15.0;1;15.0
1978-01-27;10.0;1;10.0
1978-01-28;15.0;1;15.0
1978-01-29;35.0;1;35.0
1978-01-30;43.0;1;43.0
1978-01-31;56.0;1;56.0
1978-02-01;39.0;2;39.0
1978-02-02;48.0;2;48.0
1978-02-03;34.0;2;34.0
1978-02-04;24.0;2;24.0
1978-02-05;22.0;2;22.0
1978-02-06;22.0;2;22.0
1978-02-07;20.0;2;20.0
1978-02-08;18.0;2;18.0
1978-02-09;19.0;2;19.0
1978-02-10;20.0;2;20.0
1978-02-11;17.0;2;17.0
1978-02-12;15.0;2;15.0
1978-02-13;14.0;2;14.0
1978-02-14;12.0;2;12.0
1978-02-15;10.0;2;10.0
1978-02-16;9.0;2;9.0
1978-02-17;9.0;2;9.0
1978-02-18;10.0;2;10.0
1978-02-19;10.0;2;10.0
1978-02-20;10.0;2;10.0
1978-02-21;8.0;2;8.0
1978-02-22;9.0;2;9.0
1978-02-23;11.0;2;11.0
1978-02-24;64.0;2;64.0
1978-02-25;16.0;2;16.0
1978-02-26;15.0;2;15.0
1978-02-27;13.0;2;13.0
1978-02-28;14.0;2;14.0
1978-03-01;7.0;3;7.0
1978-03-02;9.0;3;9.0
1978-03-03;19.0;3;19.0
1978-03-04;17.0;3;17.0
1978-03-05;15.0;3;15.0
1978-03-06;25.0;3;25.0
1978-03-07;19.0;3;19.0
1978-03-08;22.0;3;22.0
1978-03-09;25.0;3;25.0
1978-03-10;15.0;3;15.0
