YYYY-MM-DD;Value;month;Value_imputed
1948-07-02;768.0;7;768.0
1948-07-03;1149.0;7;1149.0
1948-07-04;860.0;7;860.0
1948-07-05;512.0;7;512.0
1948-07-06;615.0;7;615.0
1948-07-07;717.0;7;717.0
1948-07-08;609.0;7;609.0
1948-07-09;989.0;7;989.0
1948-07-10;1165.0;7;1165.0
1948-07-11;498.0;7;498.0
1948-07-12;364.0;7;364.0
1948-07-13;368.0;7;368.0
1948-07-14;521.0;7;521.0
1948-07-15;445.0;7;445.0
1948-07-16;412.0;7;412.0
1948-07-17;388.0;7;388.0
1948-07-18;300.0;7;300.0
1948-07-19;268.0;7;268.0
1948-07-20;328.0;7;328.0
1948-07-21;915.0;7;915.0
1948-07-22;512.0;7;512.0
1948-07-23;372.0;7;372.0
1948-07-24;332.0;7;332.0
1948-07-25;304.0;7;304.0
1948-07-26;252.0;7;252.0
1948-07-27;274.0;7;274.0
1948-07-28;1533.0;7;1533.0
1948-07-29;651.0;7;651.0
1948-07-30;380.0;7;380.0
1948-07-31;646.0;7;646.0
1948-08-01;549.0;8;549.0
1948-08-02;335.0;8;335.0
1948-08-03;271.0;8;271.0
1948-08-04;255.0;8;255.0
1948-08-05;277.0;8;277.0
1948-08-06;300.0;8;300.0
1948-08-07;517.0;8;517.0
1948-08-08;350.0;8;350.0
1948-08-09;268.0;8;268.0
1948-08-10;484.0;8;484.0
1948-08-11;332.0;8;332.0
1948-08-12;357.0;8;357.0
1948-08-13;860.0;8;860.0
1948-08-14;380.0;8;380.0
1948-08-15;544.0;8;544.0
1948-08-16;380.0;8;380.0
1948-08-17;530.0;8;530.0
1948-08-18;1270.0;8;1270.0
1948-08-19;728.0;8;728.0
1948-08-20;484.0;8;484.0
1948-08-21;396.0;8;396.0
1948-08-22;384.0;8;384.0
1948-08-23;339.0;8;339.0
1948-08-24;300.0;8;300.0
1948-08-25;332.0;8;332.0
1948-08-26;297.0;8;297.0
1948-08-27;255.0;8;255.0
1948-08-28;211.0;8;211.0
1948-08-29;198.0;8;198.0
1948-08-30;234.0;8;234.0
1948-08-31;441.0;8;441.0
1948-09-01;255.0;9;255.0
1948-09-02;203.0;9;203.0
1948-09-03;182.0;9;182.0
1948-09-04;177.0;9;177.0
1948-09-05;167.0;9;167.0
1948-09-06;169.0;9;169.0
1948-09-07;252.0;9;252.0
1948-09-08;237.0;9;237.0
1948-09-09;223.0;9;223.0
1948-09-10;294.0;9;294.0
1948-09-11;317.0;9;317.0
1948-09-12;805.0;9;805.0
1948-09-13;328.0;9;328.0
1948-09-14;294.0;9;294.0
1948-09-15;246.0;9;246.0
1948-09-16;255.0;9;255.0
1948-09-17;246.0;9;246.0
1948-09-18;388.0;9;388.0
1948-09-19;255.0;9;255.0
1948-09-20;223.0;9;223.0
1948-09-21;214.0;9;214.0
1948-09-22;223.0;9;223.0
1948-09-23;180.0;9;180.0
1948-09-24;160.0;9;160.0
1948-09-25;152.0;9;152.0
1948-09-26;150.0;9;150.0
