YYYY-MM-DD;Value;month;Value_imputed
1961-07-01;3.35;7;3.35
1961-07-02;3.49;7;3.49
1961-07-03;3.71;7;3.71
1961-07-04;4.06;7;4.06
1961-07-05;4.83;7;4.83
1961-07-06;5.96;7;5.96
1961-07-07;7.44;7;7.44
1961-07-08;6.24;7;6.24
1961-07-09;5.26;7;5.26
1961-07-10;4.62;7;4.62
1961-07-11;4.34;7;4.34
1961-07-12;3.99;7;3.99
1961-07-13;3.71;7;3.71
1961-07-14;3.64;7;3.64
1961-07-15;4.41;7;4.41
1961-07-16;4.34;7;4.34
1961-07-17;3.99;7;3.99
1961-07-18;3.85;7;3.85
1961-07-19;3.64;7;3.64
1961-07-20;3.42;7;3.42
1961-07-21;3.28;7;3.28
1961-07-22;3.57;7;3.57
1961-07-23;4.41;7;4.41
1961-07-24;5.0;7;5.0
1961-07-25;4.6;7;4.6
1961-07-26;3.6;7;3.6
1961-07-27;3.6;7;3.6
1961-07-28;5.8;7;5.8
1961-07-29;6.5;7;6.5
1961-07-30;4.6;7;4.6
1961-07-31;3.9;7;3.9
1961-08-01;3.6;8;3.6
1961-08-02;5.4;8;5.4
1961-08-03;3.6;8;3.6
1961-08-04;3.6;8;3.6
1961-08-05;3.6;8;3.6
1961-08-06;3.6;8;3.6
1961-08-07;5.8;8;5.8
1961-08-08;4.6;8;4.6
1961-08-09;3.9;8;3.9
1961-08-10;6.2;8;6.2
1961-08-11;3.6;8;3.6
1961-08-12;3.6;8;3.6
1961-08-13;8.6;8;8.6
1961-08-14;4.3;8;4.3
1961-08-15;5.0;8;5.0
1961-08-16;4.6;8;4.6
1961-08-17;3.6;8;3.6
1961-08-18;5.0;8;5.0
1961-08-19;3.9;8;3.9
1961-08-20;3.6;8;3.6
1961-08-21;4.6;8;4.6
1961-08-22;5.0;8;5.0
1961-08-23;4.3;8;4.3
1961-08-24;3.6;8;3.6
1961-08-25;19.6;8;19.6
1961-08-26;21.2;8;21.2
1961-08-27;8.6;8;8.6
1961-08-28;9.6;8;9.6
1961-08-29;5.8;8;5.8
1961-08-30;4.6;8;4.6
1961-08-31;4.6;8;4.6
1961-09-01;4.6;9;4.6
1961-09-02;11.9;9;11.9
1961-09-03;13.1;9;13.1
1961-09-04;10.7;9;10.7
1961-09-05;11.9;9;11.9
1961-09-06;11.3;9;11.3
1961-09-07;9.0;9;9.0
1961-09-08;32.6;9;32.6
1961-09-09;16.5;9;16.5
1961-09-10;8.1;9;8.1
1961-09-11;6.2;9;6.2
1961-09-12;7.7;9;7.7
1961-09-13;8.3;9;8.3
1961-09-14;8.6;9;8.6
1961-09-15;8.0;9;8.0
1961-09-16;8.6;9;8.6
1961-09-17;9.9;9;9.9
1961-09-18;8.4;9;8.4
1961-09-19;13.7;9;13.7
1961-09-20;9.0;9;9.0
1961-09-21;8.6;9;8.6
1961-09-22;6.7;9;6.7
1961-09-23;5.8;9;5.8
1961-09-24;6.1;9;6.1
1961-09-25;5.7;9;5.7
1961-09-26;4.3;9;4.3
1961-09-27;13.7;9;13.7
1961-09-28;7.1;9;7.1
1961-09-29;5.4;9;5.4
1961-09-30;5.0;9;5.0
1961-10-01;7.6;10;7.6
1961-10-02;8.2;10;8.2
1961-10-03;7.2;10;7.2
1961-10-04;9.8;10;9.8
1961-10-05;5.8;10;5.8
1961-10-06;6.7;10;6.7
1961-10-07;5.0;10;5.0
1961-10-08;8.0;10;8.0
1961-10-09;8.0;10;8.0
1961-10-10;10.7;10;10.7
1961-10-11;9.3;10;9.3
1961-10-12;8.5;10;8.5
1961-10-13;46.9;10;46.9
1961-10-14;14.4;10;14.4
1961-10-15;37.4;10;37.4
1961-10-16;16.5;10;16.5
1961-10-17;18.8;10;18.8
1961-10-18;15.8;10;15.8
1961-10-19;25.7;10;25.7
1961-10-20;13.1;10;13.1
