YYYY-MM-DD;Value;month;Value_imputed
1966-03-01;364.0;3;364.0
1966-03-02;326.0;3;326.0
1966-03-03;318.0;3;318.0
1966-03-04;345.0;3;345.0
1966-03-05;301.0;3;301.0
1966-03-06;326.0;3;326.0
1966-03-07;374.0;3;374.0
1966-03-08;466.0;3;466.0
1966-03-09;533.0;3;533.0
1966-03-10;533.0;3;533.0
1966-03-11;456.0;3;456.0
1966-03-12;476.0;3;476.0
1966-03-13;537.0;3;537.0
1966-03-14;496.0;3;496.0
1966-03-15;486.0;3;486.0
1966-03-16;476.0;3;476.0
1966-03-17;486.0;3;486.0
1966-03-18;292.0;3;292.0
1966-03-19;274.0;3;274.0
1966-03-20;282.0;3;282.0
1966-03-21;266.0;3;266.0
1966-03-22;291.0;3;291.0
1966-03-23;345.0;3;345.0
1966-03-24;267.0;3;267.0
1966-03-25;250.0;3;250.0
1966-03-26;205.0;3;205.0
1966-03-27;291.0;3;291.0
1966-03-28;320.0;3;320.0
1966-03-29;274.0;3;274.0
1966-03-30;383.0;3;383.0
1966-03-31;336.0;3;336.0
1966-04-01;326.0;4;326.0
1966-04-02;345.0;4;345.0
1966-04-03;383.0;4;383.0
1966-04-04;234.0;4;234.0
1966-04-05;285.0;4;285.0
1966-04-06;345.0;4;345.0
1966-04-07;345.0;4;345.0
1966-04-08;318.0;4;318.0
1966-04-09;383.0;4;383.0
1966-04-10;311.0;4;311.0
1966-04-11;274.0;4;274.0
1966-04-12;274.0;4;274.0
1966-04-13;250.0;4;250.0
1966-04-14;258.0;4;258.0
1966-04-15;383.0;4;383.0
1966-04-16;300.0;4;300.0
1966-04-17;266.0;4;266.0
1966-04-18;258.0;4;258.0
1966-04-19;234.0;4;234.0
1966-04-20;383.0;4;383.0
1966-04-21;314.0;4;314.0
1966-04-22;250.0;4;250.0
1966-04-23;291.0;4;291.0
1966-04-24;393.0;4;393.0
1966-04-25;463.0;4;463.0
1966-04-26;364.0;4;364.0
1966-04-27;274.0;4;274.0
1966-04-28;272.0;4;272.0
1966-04-29;264.0;4;264.0
1966-04-30;248.0;4;248.0
1966-05-01;264.0;5;264.0
1966-05-02;298.0;5;298.0
1966-05-03;312.0;5;312.0
1966-05-04;312.0;5;312.0
1966-05-05;391.0;5;391.0
1966-05-06;371.0;5;371.0
1966-05-07;312.0;5;312.0
1966-05-08;248.0;5;248.0
1966-05-09;182.0;5;182.0
1966-05-10;248.0;5;248.0
1966-05-11;492.0;5;492.0
1966-05-12;322.0;5;322.0
1966-05-13;469.0;5;469.0
1966-05-14;322.0;5;322.0
1966-05-15;322.0;5;322.0
1966-05-16;288.0;5;288.0
1966-05-17;351.0;5;351.0
1966-05-18;370.0;5;370.0
1966-05-19;288.0;5;288.0
1966-05-20;280.0;5;280.0
1966-05-21;296.0;5;296.0
1966-05-22;379.0;5;379.0
1966-05-23;296.0;5;296.0
1966-05-24;528.0;5;528.0
1966-05-25;528.0;5;528.0
1966-05-26;270.0;5;270.0
1966-05-27;341.0;5;341.0
1966-05-28;303.0;5;303.0
1966-05-29;286.0;5;286.0
1966-05-30;350.0;5;350.0
1966-05-31;286.0;5;286.0
1966-06-01;278.0;6;278.0
1966-06-02;397.0;6;397.0
1966-06-03;255.0;6;255.0
1966-06-04;231.0;6;231.0
1966-06-05;279.0;6;279.0
1966-06-06;198.0;6;198.0
1966-06-07;195.0;6;195.0
1966-06-08;189.0;6;189.0
1966-06-09;189.0;6;189.0
1966-06-10;204.0;6;204.0
1966-06-11;295.0;6;295.0
1966-06-12;371.0;6;371.0
1966-06-13;371.0;6;371.0
1966-06-14;372.0;6;372.0
1966-06-15;205.0;6;205.0
1966-06-16;205.0;6;205.0
1966-06-17;220.0;6;220.0
1966-06-18;205.0;6;205.0
1966-06-19;205.0;6;205.0
1966-06-20;205.0;6;205.0
1966-06-21;301.0;6;301.0
1966-06-22;223.0;6;223.0
1966-06-23;205.0;6;205.0
1966-06-24;219.0;6;219.0
1966-06-25;294.0;6;294.0
1966-06-26;299.0;6;299.0
1966-06-27;201.0;6;201.0
1966-06-28;189.0;6;189.0
1966-06-29;198.0;6;198.0
1966-06-30;202.0;6;202.0
1966-07-01;329.0;7;329.0
1966-07-02;387.0;7;387.0
1966-07-03;333.0;7;333.0
1966-07-04;247.0;7;247.0
1966-07-05;226.0;7;226.0
1966-07-06;194.0;7;194.0
1966-07-07;189.0;7;189.0
1966-07-08;232.0;7;232.0
1966-07-09;237.0;7;237.0
1966-07-10;239.0;7;239.0
1966-07-11;226.0;7;226.0
1966-07-12;241.0;7;241.0
1966-07-13;232.0;7;232.0
1966-07-14;229.0;7;229.0
1966-07-15;353.0;7;353.0
1966-07-16;472.0;7;472.0
1966-07-17;391.0;7;391.0
1966-07-18;264.0;7;264.0
1966-07-19;257.0;7;257.0
1966-07-20;194.0;7;194.0
1966-07-21;168.0;7;168.0
1966-07-22;170.0;7;170.0
1966-07-23;158.0;7;158.0
1966-07-24;276.0;7;276.0
1966-07-25;384.0;7;384.0
1966-07-26;369.0;7;369.0
1966-07-27;313.0;7;313.0
1966-07-28;188.0;7;188.0
1966-07-29;160.0;7;160.0
1966-07-30;226.0;7;226.0
1966-07-31;378.0;7;378.0
1966-08-01;316.0;8;316.0
1966-08-02;355.0;8;355.0
1966-08-03;266.0;8;266.0
1966-08-04;224.0;8;224.0
1966-08-05;145.0;8;145.0
1966-08-06;163.0;8;163.0
1966-08-07;152.0;8;152.0
1966-08-08;278.0;8;278.0
