YYYY-MM-DD;Value;month;Value_imputed
1978-01-01;265.0;1;265.0
1978-01-02;198.0;1;198.0
1978-01-03;276.0;1;276.0
1978-01-04;235.0;1;235.0
1978-01-05;114.0;1;114.0
1978-01-06;86.0;1;86.0
1978-01-07;134.0;1;134.0
1978-01-08;192.0;1;192.0
1978-01-09;328.0;1;328.0
1978-01-10;440.0;1;440.0
1978-01-11;389.0;1;389.0
1978-01-12;348.0;1;348.0
1978-01-13;188.0;1;188.0
1978-01-14;116.0;1;116.0
1978-01-15;91.0;1;91.0
1978-01-16;97.0;1;97.0
1978-01-17;76.0;1;76.0
1978-01-18;66.0;1;66.0
1978-01-19;149.0;1;149.0
1978-01-20;155.0;1;155.0
1978-01-21;95.0;1;95.0
1978-01-22;70.0;1;70.0
1978-01-23;60.0;1;60.0
1978-01-24;56.0;1;56.0
1978-01-25;53.0;1;53.0
1978-01-26;182.0;1;182.0
1978-01-27;174.0;1;174.0
1978-01-28;98.0;1;98.0
1978-01-29;97.0;1;97.0
1978-01-30;161.0;1;161.0
1978-01-31;111.0;1;111.0
1978-02-01;71.0;2;71.0
1978-02-02;199.0;2;199.0
1978-02-03;316.0;2;316.0
1978-02-04;166.0;2;166.0
1978-02-05;333.0;2;333.0
1978-02-06;211.0;2;211.0
1978-02-07;150.0;2;150.0
1978-02-08;111.0;2;111.0
1978-02-09;147.0;2;147.0
1978-02-10;171.0;2;171.0
1978-02-11;361.0;2;361.0
1978-02-12;310.0;2;310.0
1978-02-13;256.0;2;256.0
1978-02-14;129.0;2;129.0
1978-02-15;89.0;2;89.0
1978-02-16;73.0;2;73.0
1978-02-17;75.0;2;75.0
1978-02-18;160.0;2;160.0
1978-02-19;148.0;2;148.0
1978-02-20;168.0;2;168.0
1978-02-21;118.0;2;118.0
1978-02-22;102.0;2;102.0
1978-02-23;107.0;2;107.0
1978-02-24;76.0;2;76.0
1978-02-25;213.0;2;213.0
1978-02-26;330.0;2;330.0
1978-02-27;269.0;2;269.0
1978-02-28;149.0;2;149.0
1978-03-01;109.0;3;109.0
1978-03-02;107.0;3;107.0
1978-03-03;267.0;3;267.0
1978-03-04;185.0;3;185.0
1978-03-05;122.0;3;122.0
1978-03-06;126.0;3;126.0
1978-03-07;178.0;3;178.0
1978-03-08;425.0;3;425.0
1978-03-09;378.0;3;378.0
1978-03-10;184.0;3;184.0
1978-03-11;122.0;3;122.0
1978-03-12;123.0;3;123.0
1978-03-13;132.0;3;132.0
1978-03-14;95.0;3;95.0
1978-03-15;88.0;3;88.0
1978-03-16;88.0;3;88.0
1978-03-17;87.0;3;87.0
1978-03-18;86.0;3;86.0
1978-03-19;85.0;3;85.0
1978-03-20;85.0;3;85.0
1978-03-21;112.0;3;112.0
1978-03-22;158.0;3;158.0
1978-03-23;96.0;3;96.0
1978-03-24;106.0;3;106.0
1978-03-25;205.0;3;205.0
1978-03-26;234.0;3;234.0
1978-03-27;323.0;3;323.0
1978-03-28;499.0;3;499.0
1978-03-29;247.0;3;247.0
1978-03-30;149.0;3;149.0
1978-03-31;217.0;3;217.0
1978-04-01;271.0;4;271.0
1978-04-02;172.0;4;172.0
1978-04-03;123.0;4;123.0
1978-04-04;113.0;4;113.0
1978-04-05;125.0;4;125.0
1978-04-06;294.0;4;294.0
1978-04-07;269.0;4;269.0
1978-04-08;293.0;4;293.0
1978-04-09;206.0;4;206.0
1978-04-10;333.0;4;333.0
1978-04-11;613.0;4;613.0
1978-04-12;751.0;4;751.0
1978-04-13;696.0;4;696.0
1978-04-14;623.0;4;623.0
1978-04-15;499.0;4;499.0
1978-04-16;349.0;4;349.0
1978-04-17;214.0;4;214.0
1978-04-18;212.0;4;212.0
1978-04-19;304.0;4;304.0
1978-04-20;385.0;4;385.0
1978-04-21;245.0;4;245.0
1978-04-22;184.0;4;184.0
1978-04-23;298.0;4;298.0
1978-04-24;341.0;4;341.0
1978-04-25;334.0;4;334.0
1978-04-26;425.0;4;425.0
1978-04-27;561.0;4;561.0
1978-04-28;364.0;4;364.0
1978-04-29;262.0;4;262.0
1978-04-30;260.0;4;260.0
1978-05-01;238.0;5;238.0
1978-05-02;205.0;5;205.0
1978-05-03;384.0;5;384.0
1978-05-04;586.0;5;586.0
1978-05-05;401.0;5;401.0
1978-05-06;243.0;5;243.0
1978-05-07;207.0;5;207.0
1978-05-08;177.0;5;177.0
1978-05-09;173.0;5;173.0
1978-05-10;348.0;5;348.0
1978-05-11;345.0;5;345.0
1978-05-12;245.0;5;245.0
1978-05-13;301.0;5;301.0
1978-05-14;300.0;5;300.0
1978-05-15;169.0;5;169.0
1978-05-16;137.0;5;137.0
1978-05-17;161.0;5;161.0
1978-05-18;307.0;5;307.0
1978-05-19;416.0;5;416.0
1978-05-20;613.0;5;613.0
1978-05-21;473.0;5;473.0
1978-05-22;301.0;5;301.0
1978-05-23;323.0;5;323.0
1978-05-24;396.0;5;396.0
1978-05-25;613.0;5;613.0
1978-05-26;547.0;5;547.0
1978-05-27;386.0;5;386.0
1978-05-28;522.0;5;522.0
1978-05-29;321.0;5;321.0
1978-05-30;360.0;5;360.0
1978-05-31;400.0;5;400.0
1978-06-01;286.0;6;286.0
1978-06-02;331.0;6;331.0
1978-06-03;445.0;6;445.0
1978-06-04;402.0;6;402.0
1978-06-05;487.0;6;487.0
1978-06-06;629.0;6;629.0
1978-06-07;473.0;6;473.0
1978-06-08;462.0;6;462.0
1978-06-09;631.0;6;631.0
1978-06-10;664.0;6;664.0
1978-06-11;536.0;6;536.0
1978-06-12;499.0;6;499.0
1978-06-13;455.0;6;455.0
1978-06-14;327.0;6;327.0
1978-06-15;433.0;6;433.0
1978-06-16;539.0;6;539.0
1978-06-17;563.0;6;563.0
1978-06-18;356.0;6;356.0
1978-06-19;210.0;6;210.0
