YYYY-MM-DD;Value;month;Value_imputed
1940-07-23;3132.0;7;3132.0
1940-07-24;3155.0;7;3155.0
1940-07-25;3201.0;7;3201.0
1940-07-26;3270.0;7;3270.0
1940-07-27;3443.0;7;3443.0
1940-07-28;3604.0;7;3604.0
1940-07-29;3578.0;7;3578.0
1940-07-30;3385.0;7;3385.0
1940-07-31;3190.0;7;3190.0
1940-08-01;3155.0;8;3155.0
1940-08-02;3293.0;8;3293.0
1940-08-03;3500.0;8;3500.0
1940-08-04;3282.0;8;3282.0
1940-08-05;3270.0;8;3270.0
1940-08-06;3109.0;8;3109.0
1940-08-07;3132.0;8;3132.0
1940-08-08;3282.0;8;3282.0
1940-08-09;3443.0;8;3443.0
1940-08-10;3760.0;8;3760.0
1940-08-11;3890.0;8;3890.0
1940-08-12;3851.0;8;3851.0
1940-08-13;3890.0;8;3890.0
1940-08-14;3864.0;8;3864.0
1940-08-15;3864.0;8;3864.0
1940-08-16;4020.0;8;4020.0
1940-08-17;3994.0;8;3994.0
1940-08-18;4007.0;8;4007.0
1940-08-19;4020.0;8;4020.0
1940-08-20;4020.0;8;4020.0
1940-08-21;4020.0;8;4020.0
1940-08-22;3994.0;8;3994.0
1940-08-23;3994.0;8;3994.0
1940-08-24;3864.0;8;3864.0
1940-08-25;3864.0;8;3864.0
1940-08-26;3864.0;8;3864.0
1940-08-27;4020.0;8;4020.0
1940-08-28;4033.0;8;4033.0
1940-08-29;3903.0;8;3903.0
1940-08-30;3786.0;8;3786.0
1940-08-31;3786.0;8;3786.0
1940-09-01;3838.0;9;3838.0
1940-09-02;3890.0;9;3890.0
1940-09-03;3916.0;9;3916.0
1940-09-04;3942.0;9;3942.0
1940-09-05;3890.0;9;3890.0
1940-09-06;3682.0;9;3682.0
1940-09-07;3604.0;9;3604.0
1940-09-08;3760.0;9;3760.0
1940-09-09;3955.0;9;3955.0
1940-09-10;4046.0;9;4046.0
1940-09-11;4124.0;9;4124.0
1940-09-12;4150.0;9;4150.0
1940-09-13;4246.0;9;4246.0
1940-09-14;4330.0;9;4330.0
1940-09-15;4486.0;9;4486.0
1940-09-16;4558.0;9;4558.0
1940-09-17;4642.0;9;4642.0
1940-09-18;4750.0;9;4750.0
1940-09-19;4788.0;9;4788.0
1940-09-20;4813.0;9;4813.0
1940-09-21;4875.0;9;4875.0
1940-09-22;4975.0;9;4975.0
1940-09-23;5063.0;9;5063.0
1940-09-24;5188.0;9;5188.0
1940-09-25;5313.0;9;5313.0
1940-09-26;5288.0;9;5288.0
1940-09-27;5250.0;9;5250.0
1940-09-28;5188.0;9;5188.0
1940-09-29;5188.0;9;5188.0
1940-09-30;5163.0;9;5163.0
1940-10-01;5125.0;10;5125.0
1940-10-02;5150.0;10;5150.0
1940-10-03;5175.0;10;5175.0
1940-10-04;5225.0;10;5225.0
1940-10-05;5313.0;10;5313.0
1940-10-06;5350.0;10;5350.0
1940-10-07;5402.0;10;5402.0
1940-10-08;5456.0;10;5456.0
1940-10-09;5483.0;10;5483.0
1940-10-10;5780.0;10;5780.0
1940-10-11;5982.0;10;5982.0
1940-10-12;6205.0;10;6205.0
1940-10-13;6438.0;10;6438.0
1940-10-14;6592.0;10;6592.0
1940-10-15;6701.0;10;6701.0
1940-10-16;6794.0;10;6794.0
1940-10-17;6908.0;10;6908.0
1940-10-18;6990.0;10;6990.0
1940-10-19;7006.0;10;7006.0
1940-10-20;7023.0;10;7023.0
1940-10-21;7254.0;10;7254.0
1940-10-22;7254.0;10;7254.0
1940-10-23;7270.0;10;7270.0
1940-10-24;7436.0;10;7436.0
1940-10-25;7518.0;10;7518.0
1940-10-26;7617.0;10;7617.0
1940-10-27;7682.0;10;7682.0
1940-10-28;7842.0;10;7842.0
1940-10-29;7938.0;10;7938.0
1940-10-30;8050.0;10;8050.0
1940-10-31;8130.0;10;8130.0
1940-11-01;8162.0;11;8162.0
1940-11-02;8210.0;11;8210.0
1940-11-03;8210.0;11;8210.0
1940-11-04;8274.0;11;8274.0
1940-11-05;8242.0;11;8242.0
1940-11-06;8258.0;11;8258.0
1940-11-07;8242.0;11;8242.0
1940-11-08;8162.0;11;8162.0
1940-11-09;8130.0;11;8130.0
1940-11-10;8130.0;11;8130.0
1940-11-11;8162.0;11;8162.0
1940-11-12;8210.0;11;8210.0
1940-11-13;8242.0;11;8242.0
1940-11-14;8290.0;11;8290.0
1940-11-15;8386.0;11;8386.0
1940-11-16;8450.0;11;8450.0
1940-11-17;8586.0;11;8586.0
1940-11-18;8620.0;11;8620.0
1940-11-19;8654.0;11;8654.0
1940-11-20;8756.0;11;8756.0
1940-11-21;8756.0;11;8756.0
1940-11-22;8790.0;11;8790.0
1940-11-23;8875.0;11;8875.0
1940-11-24;8909.0;11;8909.0
1940-11-25;8943.0;11;8943.0
1940-11-26;8960.0;11;8960.0
1940-11-27;8994.0;11;8994.0
1940-11-28;9079.0;11;9079.0
1940-11-29;9079.0;11;9079.0
1940-11-30;9096.0;11;9096.0
1940-12-01;9096.0;12;9096.0
1940-12-02;9096.0;12;9096.0
1940-12-03;9079.0;12;9079.0
1940-12-04;9079.0;12;9079.0
1940-12-05;8994.0;12;8994.0
1940-12-06;8960.0;12;8960.0
1940-12-07;8926.0;12;8926.0
1940-12-08;8926.0;12;8926.0
1940-12-09;8892.0;12;8892.0
1940-12-10;8875.0;12;8875.0
1940-12-11;8875.0;12;8875.0
1940-12-12;8892.0;12;8892.0
1940-12-13;8824.0;12;8824.0
1940-12-14;8739.0;12;8739.0
1940-12-15;8654.0;12;8654.0
1940-12-16;8518.0;12;8518.0
1940-12-17;8370.0;12;8370.0
1940-12-18;8210.0;12;8210.0
1940-12-19;8050.0;12;8050.0
1940-12-20;7922.0;12;7922.0
1940-12-21;7730.0;12;7730.0
1940-12-22;7650.0;12;7650.0
1940-12-23;7568.0;12;7568.0
1940-12-24;7468.0;12;7468.0
1940-12-25;7386.0;12;7386.0
1940-12-26;7304.0;12;7304.0
1940-12-27;7238.0;12;7238.0
1940-12-28;7204.0;12;7204.0
1940-12-29;7089.0;12;7089.0
1940-12-30;6990.0;12;6990.0
1940-12-31;6874.0;12;6874.0
1941-01-01;6639.0;1;6639.0
1941-01-02;6438.0;1;6438.0
1941-01-03;6236.0;1;6236.0
